event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.628
q0_000,64.077,3.500
face_075,68.949,2.013
q0_075,72.359,3.500
face_050,83.987,3.397
q0_050,88.115,3.500
face_025,93.641,3.295
q0_025,98.000,3.500
face_100,108.538,1.654
q0_100,111.513,3.500
prompt,119.218,5.000
face_025,124.218,2.782
q1_025,128.013,3.500
face_000,134.410,3.346
q1_000,138.590,3.500
face_100,148.474,2.731
q1_100,152.295,3.500
face_050,163.487,3.500
q1_050,167.949,3.500
face_075,175.872,3.038
q1_075,179.769,3.500
prompt,190.744,5.000
face_050,195.744,3.141
q0_050,199.385,3.500
face_100,210.141,2.936
q0_100,214.577,3.500
face_075,227.077,3.449
q0_075,231.436,3.500
face_000,238.705,2.833
q0_000,242.141,3.500
face_025,250.936,3.090
q0_025,254.808,3.500
prompt,259.026,5.000
face_000,264.026,2.987
q1_000,267.821,3.500
face_100,273.128,2.423
q1_100,276.795,3.500
face_025,288.205,1.756
q1_025,291.179,3.500
face_075,303.026,2.474
q1_075,306.615,3.500
face_050,311.705,1.962
q1_050,314.244,3.500
prompt,321.077,5.000
face_025,326.077,2.885
q1_025,329.897,3.500
face_075,336.949,1.859
q1_075,339.513,3.500
face_100,349.179,2.115
q1_100,352.436,3.500
face_000,360.795,1.808
q1_000,363.974,3.500
face_050,369.718,3.244
q1_050,373.487,3.500
prompt,377.923,5.000
face_100,382.923,2.167
q0_100,386.128,3.500
face_000,390.782,1.500
q0_000,393.038,3.500
face_050,402.269,1.603
q0_050,405.295,3.500
face_075,411.256,2.064
q0_075,414.000,3.500
face_025,420.615,2.526
q0_025,423.692,3.500
prompt,433.141,5.000
face_075,438.141,1.705
q1_075,441.321,3.500
face_000,453.385,2.269
q1_000,456.641,3.500
face_050,465.654,2.372
q1_050,469.218,3.500
face_025,473.218,2.218
q1_025,476.731,3.500
face_100,484.218,1.551
q1_100,487.115,3.500
prompt,493.295,5.000
face_000,498.295,2.321
q0_000,501.500,3.500
face_100,511.603,3.192
q0_100,515.423,3.500
face_025,524.000,1.910
q0_025,526.564,3.500
face_075,538.846,2.679
q0_075,542.795,3.500
face_050,553.115,2.577
q0_050,556.859,3.500
