event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.167
q1_100,63.256,3.500
face_075,70.526,3.090
q1_075,74.218,3.500
face_025,80.179,1.551
q1_025,82.590,3.500
face_050,91.385,2.064
q1_050,94.436,3.500
face_000,103.013,2.474
q1_000,106.192,3.500
prompt,114.333,5.000
face_050,119.333,1.654
q0_050,121.795,3.500
face_025,130.154,3.192
q0_025,134.308,3.500
face_100,143.756,2.628
q0_100,147.423,3.500
face_000,159.269,3.295
q0_000,163.859,3.500
face_075,174.397,3.244
q0_075,178.423,3.500
prompt,183.949,5.000
face_050,188.949,1.808
q1_050,191.923,3.500
face_000,201.590,2.115
q1_000,204.641,3.500
face_100,216.705,1.500
q1_100,219.705,3.500
face_075,230.679,1.962
q1_075,234.064,3.500
face_025,243.295,1.603
q1_025,246.013,3.500
prompt,250.667,5.000
face_050,255.667,2.577
q0_050,259.564,3.500
face_000,267.487,2.987
q0_000,271.923,3.500
face_100,282.244,2.269
q0_100,285.192,3.500
face_025,290.064,2.526
q0_025,293.167,3.500
face_075,299.782,2.885
q0_075,303.551,3.500
prompt,311.256,5.000
face_050,316.256,3.141
q0_050,320.641,3.500
face_000,332.923,3.449
q0_000,337.769,3.500
face_075,343.949,1.910
q0_075,346.769,3.500
face_100,354.256,2.782
q0_100,358.179,3.500
face_025,365.013,2.731
q0_025,368.936,3.500
prompt,373.372,5.000
face_025,378.372,2.013
q1_025,381.654,3.500
face_100,392.410,2.833
q1_100,395.769,3.500
face_000,399.769,2.423
q1_000,402.744,3.500
face_075,409.795,1.756
q1_075,412.564,3.500
face_050,422.667,1.705
q1_050,425.205,3.500
prompt,430.949,5.000
face_100,435.949,2.679
q1_100,439.128,3.500
face_025,443.346,2.218
q1_025,446.936,3.500
face_075,458.346,3.397
q1_075,462.962,3.500
face_000,475.462,1.859
q1_000,478.795,3.500
face_050,483.885,3.500
q1_050,488.038,3.500
prompt,499.667,5.000
face_100,504.667,3.038
q0_100,509.051,3.500
face_050,520.244,2.936
q0_050,523.936,3.500
face_025,530.333,2.321
q0_025,533.385,3.500
face_075,542.397,3.346
q0_075,546.808,3.500
face_000,556.692,2.372
q0_000,559.692,3.500
