event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.167
q1_025,62.974,3.500
face_000,68.936,2.987
q1_000,72.782,3.500
face_075,80.487,2.218
q1_075,83.667,3.500
face_050,95.949,1.705
q1_050,98.692,3.500
face_100,102.692,3.397
q1_100,107.154,3.500
prompt,113.551,5.000
face_000,118.551,2.115
q0_000,121.295,3.500
face_075,125.731,3.500
q0_075,130.167,3.500
face_025,139.397,1.808
q0_025,141.782,3.500
face_050,147.090,2.628
q0_050,150.628,3.500
face_100,156.808,1.654
q0_100,159.705,3.500
prompt,169.590,5.000
face_075,174.590,3.346
q0_075,179.128,3.500
face_100,189.885,1.603
q0_100,192.167,3.500
face_050,197.038,2.885
q0_050,201.372,3.500
face_000,210.821,2.577
q0_000,214.872,3.500
face_025,226.936,1.500
q0_025,229.526,3.500
prompt,239.628,5.000
face_000,244.628,2.679
q1_000,248.526,3.500
face_075,260.372,2.782
q1_075,263.654,3.500
face_100,274.628,3.449
q1_100,278.731,3.500
face_025,285.782,3.244
q1_025,290.397,3.500
face_050,302.897,1.756
q1_050,305.538,3.500
prompt,315.205,5.000
face_100,320.205,2.526
q0_100,323.846,3.500
face_000,331.115,1.962
q0_000,334.372,3.500
face_025,339.462,2.474
q0_025,343.436,3.500
face_050,354.628,2.013
q0_050,358.064,3.500
face_075,362.282,2.372
q0_075,365.974,3.500
prompt,377.603,5.000
face_075,382.603,2.936
q1_075,386.321,3.500
face_050,394.679,2.731
q1_050,398.756,3.500
face_000,405.590,3.141
q1_000,409.256,3.500
face_100,418.269,2.321
q1_100,421.346,3.500
face_025,428.833,3.090
q1_025,432.910,3.500
prompt,441.051,5.000
face_000,446.051,1.551
q0_000,448.436,3.500
face_075,453.962,1.910
q0_075,456.603,3.500
face_050,465.179,3.295
q0_050,469.179,3.500
face_025,479.718,2.269
q0_025,483.256,3.500
face_100,489.000,1.859
q0_100,491.410,3.500
prompt,499.333,5.000
face_100,504.333,3.038
q1_100,507.974,3.500
face_050,516.769,3.192
q1_050,521.359,3.500
face_075,526.013,2.064
q1_075,529.218,3.500
face_000,535.833,2.423
q1_000,539.269,3.500
face_025,550.679,2.833
q1_025,554.679,3.500
