event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.141
q0_075,64.359,3.500
face_050,70.103,3.449
q0_050,74.436,3.500
face_100,79.090,2.269
q0_100,82.500,3.500
face_025,92.385,2.526
q0_025,95.718,3.500
face_000,107.128,2.987
q0_000,110.974,3.500
prompt,123.256,5.000
face_075,128.256,3.038
q1_075,132.077,3.500
face_000,141.308,2.474
q1_000,144.872,3.500
face_050,148.872,1.962
q1_050,152.256,3.500
face_100,164.756,2.321
q1_100,168.244,3.500
face_025,174.205,3.346
q1_025,178.308,3.500
prompt,189.936,5.000
face_000,194.936,1.910
q0_000,197.474,3.500
face_025,202.564,2.936
q0_025,206.821,3.500
face_100,214.962,2.423
q0_100,218.038,3.500
face_050,229.885,2.782
q0_050,233.218,3.500
face_075,243.756,2.167
q0_075,247.372,3.500
prompt,254.423,5.000
face_000,259.423,3.397
q1_000,264.192,3.500
face_025,270.590,1.500
q1_025,272.795,3.500
face_100,283.987,1.654
q1_100,286.474,3.500
face_050,298.538,1.756
q1_050,301.795,3.500
face_075,312.769,1.551
q1_075,315.718,3.500
prompt,325.821,5.000
face_100,330.821,2.577
q0_100,333.923,3.500
face_000,340.103,2.885
q0_000,343.923,3.500
face_025,352.282,2.372
q0_025,355.692,3.500
face_050,366.449,2.064
q0_050,369.115,3.500
face_075,373.987,2.115
q0_075,377.090,3.500
prompt,381.308,5.000
face_050,386.308,3.192
q1_050,390.077,3.500
face_025,395.385,1.859
q1_025,397.923,3.500
face_075,404.538,1.808
q1_075,407.641,3.500
face_000,412.077,2.013
q1_000,415.436,3.500
face_100,424.013,2.731
q1_100,427.756,3.500
prompt,433.282,5.000
face_075,438.282,3.500
q0_075,442.744,3.500
face_050,453.064,1.603
q0_050,455.782,3.500
face_000,463.051,1.705
q0_000,465.949,3.500
face_025,473.872,2.628
q0_025,477.231,3.500
face_100,484.936,3.295
q0_100,489.500,3.500
prompt,496.987,5.000
face_100,501.987,2.833
q1_100,505.731,3.500
face_025,515.179,2.679
q1_025,518.923,3.500
face_075,527.936,3.244
q1_075,532.654,3.500
face_000,542.321,3.090
q1_000,545.910,3.500
face_050,552.744,2.218
q1_050,556.205,3.500
