event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.449
q1_050,64.718,3.500
face_100,75.910,2.987
q1_100,79.474,3.500
face_000,88.923,2.115
q1_000,91.692,3.500
face_025,98.308,3.141
q1_025,102.538,3.500
face_075,108.718,3.346
q1_075,113.179,3.500
prompt,121.321,5.000
face_050,126.321,2.321
q0_050,130.141,3.500
face_025,140.026,1.654
q0_025,142.615,3.500
face_100,153.154,2.679
q0_100,157.256,3.500
face_075,169.538,2.013
q0_075,172.154,3.500
face_000,181.385,2.269
q0_000,184.487,3.500
prompt,188.487,5.000
face_000,193.487,2.628
q1_000,196.744,3.500
face_100,201.833,2.526
q1_100,205.679,3.500
face_025,212.731,2.372
q1_025,216.141,3.500
face_050,224.500,2.936
q1_050,228.167,3.500
face_075,233.038,3.090
q1_075,236.628,3.500
prompt,243.026,5.000
face_000,248.026,2.577
q0_000,252.051,3.500
face_100,263.897,3.192
q0_100,268.462,3.500
face_075,280.962,3.500
q0_075,285.705,3.500
face_025,297.769,1.551
q0_025,300.487,3.500
face_050,307.321,1.859
q0_050,310.038,3.500
prompt,317.962,5.000
face_025,322.962,2.167
q0_025,326.090,3.500
face_075,331.615,2.885
q0_075,335.205,3.500
face_100,345.526,2.423
q0_100,349.013,3.500
face_050,357.590,1.808
q0_050,360.615,3.500
face_000,366.577,3.397
q0_000,371.115,3.500
prompt,378.603,5.000
face_100,383.603,1.756
q1_100,386.833,3.500
face_075,398.244,2.064
q1_075,401.603,3.500
face_025,412.359,1.500
q1_025,414.538,3.500
face_050,426.167,1.962
q1_050,429.115,3.500
face_000,434.859,1.603
q1_000,437.013,3.500
prompt,445.808,5.000
face_050,450.808,2.782
q1_050,454.603,3.500
face_075,459.910,2.218
q1_075,462.885,3.500
face_025,473.859,1.910
q1_025,476.551,3.500
face_000,486.218,3.295
q1_000,490.705,3.500
face_100,498.410,2.833
q1_100,502.641,3.500
prompt,509.910,5.000
face_000,514.910,3.244
q0_000,519.064,3.500
face_050,523.718,1.705
q0_050,525.949,3.500
face_025,530.167,3.038
q0_025,534.551,3.500
face_100,544.654,2.731
q0_100,548.192,3.500
face_075,552.628,2.474
q0_075,555.987,3.500
