event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.013
q1_100,63.205,3.500
face_075,72.872,2.269
q1_075,75.923,3.500
face_025,86.026,2.064
q1_025,89.154,3.500
face_000,96.641,1.551
q1_000,99.410,3.500
face_050,103.410,2.115
q1_050,106.205,3.500
prompt,111.949,5.000
face_025,116.949,1.910
q0_025,119.692,3.500
face_075,128.269,1.756
q0_075,131.500,3.500
face_100,135.936,2.936
q0_100,140.372,3.500
face_000,146.333,1.500
q0_000,148.410,3.500
face_050,153.064,2.526
q0_050,156.679,3.500
prompt,169.179,5.000
face_075,174.179,2.423
q0_075,177.846,3.500
face_000,187.731,3.244
q0_000,191.936,3.500
face_050,196.808,1.962
q0_050,199.885,3.500
face_025,211.295,3.141
q0_025,214.936,3.500
face_100,219.154,2.218
q0_100,222.769,3.500
prompt,228.295,5.000
face_050,233.295,2.321
q1_050,236.551,3.500
face_075,243.821,2.987
q1_075,247.436,3.500
face_000,259.282,3.449
q1_000,263.872,3.500
face_025,272.231,1.859
q1_025,275.513,3.500
face_100,284.744,3.090
q1_100,289.205,3.500
prompt,296.038,5.000
face_025,301.038,3.192
q0_025,305.115,3.500
face_050,313.256,2.167
q0_050,316.231,3.500
face_075,326.551,2.474
q0_075,330.064,3.500
face_000,337.769,2.731
q0_000,341.231,3.500
face_100,347.410,2.782
q0_100,350.846,3.500
prompt,361.603,5.000
face_050,366.603,2.372
q1_050,369.500,3.500
face_025,374.808,3.346
q1_025,379.423,3.500
face_075,388.436,3.397
q1_075,393.154,3.500
face_100,401.949,2.885
q1_100,406.128,3.500
face_000,415.577,1.654
q1_000,418.218,3.500
prompt,423.308,5.000
face_025,428.308,1.603
q0_025,431.256,3.500
face_075,443.538,3.295
q0_075,447.436,3.500
face_000,459.500,2.628
q0_000,462.885,3.500
face_100,474.077,3.038
q0_100,477.974,3.500
face_050,485.897,2.833
q0_050,489.641,3.500
prompt,496.038,5.000
face_075,501.038,3.500
q1_075,505.244,3.500
face_050,516.218,2.679
q1_050,519.910,3.500
face_000,531.538,2.577
q1_000,534.667,3.500
face_100,541.282,1.705
q1_100,544.154,3.500
face_025,551.205,1.808
q1_025,554.462,3.500
