event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.423
q0_050,63.436,3.500
face_100,74.846,3.244
q0_100,79.026,3.500
face_025,87.385,2.013
q0_025,90.179,3.500
face_075,101.372,2.577
q0_075,105.218,3.500
face_000,115.538,1.756
q0_000,117.923,3.500
prompt,126.500,5.000
face_075,131.500,3.192
q1_075,135.577,3.500
face_100,146.115,2.218
q1_100,149.141,3.500
face_000,153.141,3.500
q1_000,157.500,3.500
face_050,163.244,2.526
q1_050,166.474,3.500
face_025,176.577,1.500
q1_025,179.500,3.500
prompt,184.808,5.000
face_050,189.808,3.449
q1_050,194.423,3.500
face_075,206.923,2.833
q1_075,210.256,3.500
face_100,217.526,3.295
q1_100,222.321,3.500
face_000,229.808,2.321
q1_000,233.603,3.500
face_025,238.474,2.782
q1_025,241.859,3.500
prompt,249.564,5.000
face_075,254.564,1.603
q0_075,257.231,3.500
face_000,261.667,2.731
q0_000,265.359,3.500
face_100,276.115,3.090
q0_100,280.038,3.500
face_050,288.833,1.551
q0_050,291.705,3.500
face_025,299.628,2.987
q0_025,303.603,3.500
prompt,307.821,5.000
face_000,312.821,2.269
q1_000,316.385,3.500
face_075,322.346,3.397
q1_075,326.782,3.500
face_050,339.064,2.628
q1_050,342.808,3.500
face_025,352.692,1.705
q1_025,355.744,3.500
face_100,367.372,2.679
q1_100,370.731,3.500
prompt,375.821,5.000
face_075,380.821,2.936
q0_075,384.974,3.500
face_100,397.038,1.910
q0_100,400.192,3.500
face_025,409.859,3.038
q0_025,413.987,3.500
face_000,420.167,2.064
q0_000,422.962,3.500
face_050,429.359,2.372
q0_050,432.923,3.500
prompt,441.936,5.000
face_100,446.936,1.654
q1_100,449.115,3.500
face_050,457.256,3.141
q1_050,461.538,3.500
face_075,472.513,2.167
q1_075,475.590,3.500
face_000,484.821,2.474
q1_000,487.846,3.500
face_025,494.462,1.962
q1_025,497.179,3.500
prompt,506.628,5.000
face_050,511.628,3.346
q0_050,515.628,3.500
face_075,522.462,1.859
q0_075,524.897,3.500
face_100,536.744,2.885
q0_100,541.077,3.500
face_000,546.603,1.808
q0_000,549.808,3.500
face_025,556.859,2.115
q0_025,560.346,3.500
