event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.115
q0_000,62.769,3.500
face_100,69.385,3.244
q0_100,73.949,3.500
face_075,84.705,3.449
q0_075,88.833,3.500
face_050,100.244,1.500
q0_050,102.910,3.500
face_025,112.141,2.628
q0_025,115.628,3.500
prompt,121.372,5.000
face_025,126.372,2.577
q1_025,129.577,3.500
face_075,135.756,2.321
q1_075,138.577,3.500
face_050,146.282,1.756
q1_050,149.026,3.500
face_100,157.167,2.782
q1_100,161.218,3.500
face_000,166.744,3.038
q1_000,170.385,3.500
prompt,174.821,5.000
face_075,179.821,3.090
q0_075,184.205,3.500
face_025,189.295,3.192
q0_025,193.423,3.500
face_000,202.872,3.346
q0_000,207.718,3.500
face_100,220.000,2.987
q0_100,224.077,3.500
face_050,228.949,2.936
q0_050,233.000,3.500
prompt,245.064,5.000
face_050,250.064,2.833
q1_050,254.038,3.500
face_000,260.436,1.910
q1_000,263.359,3.500
face_100,273.897,3.397
q1_100,278.000,3.500
face_025,286.795,1.859
q1_025,289.564,3.500
face_075,299.231,2.885
q1_075,303.590,3.500
prompt,307.590,5.000
face_025,312.590,3.500
q1_025,316.923,3.500
face_100,327.026,3.141
q1_100,330.974,3.500
face_050,341.295,1.705
q1_050,344.449,3.500
face_075,348.667,2.474
q1_075,352.538,3.500
face_000,361.115,2.269
q1_000,364.731,3.500
prompt,372.000,5.000
face_025,377.000,2.423
q0_025,380.308,3.500
face_050,385.615,2.679
q0_050,389.667,3.500
face_100,394.321,1.603
q0_100,397.115,3.500
face_075,406.128,1.551
q0_075,408.205,3.500
face_000,415.692,3.295
q0_000,420.410,3.500
prompt,426.372,5.000
face_000,431.372,1.654
q0_000,434.090,3.500
face_075,442.013,2.526
q0_075,445.500,3.500
face_050,452.333,2.013
q0_050,455.385,3.500
face_100,465.269,2.731
q0_100,468.782,3.500
face_025,480.628,2.372
q0_025,483.577,3.500
prompt,491.936,5.000
face_075,496.936,2.167
q1_075,500.321,3.500
face_100,511.295,2.218
q1_100,514.756,3.500
face_025,527.256,1.962
q1_025,529.769,3.500
face_050,541.397,2.064
q1_050,544.218,3.500
face_000,551.269,1.808
q1_000,553.808,3.500
