event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.474
q0_000,63.974,3.500
face_025,70.590,3.500
q0_025,75.462,3.500
face_075,80.987,2.321
q0_075,84.397,3.500
face_100,96.897,2.064
q0_100,99.872,3.500
face_050,105.615,3.141
q0_050,109.897,3.500
prompt,117.821,5.000
face_000,122.821,1.705
q1_000,125.872,3.500
face_050,137.064,1.654
q1_050,139.526,3.500
face_025,147.885,1.551
q1_025,150.474,3.500
face_075,157.308,1.808
q1_075,160.436,3.500
face_100,168.577,2.628
q1_100,172.397,3.500
prompt,177.705,5.000
face_100,182.705,3.038
q1_100,186.295,3.500
face_050,198.141,2.679
q1_050,201.551,3.500
face_025,207.949,2.423
q1_025,211.641,3.500
face_000,218.692,2.218
q1_000,221.923,3.500
face_075,225.923,2.577
q1_075,229.718,3.500
prompt,240.256,5.000
face_100,245.256,2.115
q0_100,248.769,3.500
face_000,253.641,2.782
q0_000,257.487,3.500
face_075,267.590,2.372
q0_075,270.667,3.500
face_025,276.846,1.500
q0_025,279.205,3.500
face_050,289.962,3.449
q0_050,294.064,3.500
prompt,305.474,5.000
face_100,310.474,2.269
q1_100,313.244,3.500
face_075,324.218,2.731
q1_075,328.192,3.500
face_050,337.641,3.397
q1_050,342.333,3.500
face_025,351.564,1.859
q1_025,354.897,3.500
face_000,359.333,1.756
q1_000,361.667,3.500
prompt,367.628,5.000
face_050,372.628,2.833
q0_050,376.064,3.500
face_075,381.154,1.603
q0_075,383.538,3.500
face_100,390.808,1.962
q0_100,394.218,3.500
face_000,406.500,3.295
q0_000,410.756,3.500
face_025,419.769,3.090
q0_025,423.615,3.500
prompt,432.192,5.000
face_025,437.192,2.167
q1_025,440.038,3.500
face_075,449.923,2.526
q1_075,453.077,3.500
face_000,460.564,3.244
q1_000,464.692,3.500
face_050,472.397,2.013
q1_050,475.244,3.500
face_100,487.308,2.987
q1_100,491.282,3.500
prompt,495.500,5.000
face_075,500.500,3.346
q0_075,504.962,3.500
face_025,514.628,1.910
q0_025,517.962,3.500
face_000,522.615,2.936
q0_000,526.718,3.500
face_050,538.346,2.885
q0_050,541.756,3.500
face_100,550.551,3.192
q0_100,554.679,3.500
