event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.551
q1_050,63.051,3.500
face_000,72.064,3.244
q1_000,76.244,3.500
face_025,87.436,1.500
q1_025,89.641,3.500
face_075,97.564,2.064
q1_075,100.179,3.500
face_100,112.462,3.295
q1_100,117.051,3.500
prompt,126.718,5.000
face_050,131.718,2.987
q0_050,135.231,3.500
face_075,141.410,1.756
q0_075,144.641,3.500
face_000,156.269,1.603
q0_000,159.192,3.500
face_025,166.679,3.449
q0_025,170.962,3.500
face_100,178.667,2.218
q0_100,182.103,3.500
prompt,187.628,5.000
face_000,192.628,2.423
q0_000,195.833,3.500
face_100,199.833,3.090
q0_100,203.910,3.500
face_050,208.346,3.500
q0_050,213.244,3.500
face_075,217.462,2.167
q0_075,220.256,3.500
face_025,231.013,2.936
q0_025,234.910,3.500
prompt,244.141,5.000
face_000,249.141,3.038
q1_000,253.603,3.500
face_050,263.487,1.808
q1_050,266.359,3.500
face_075,274.936,2.782
q1_075,278.808,3.500
face_025,286.949,2.526
q1_025,290.923,3.500
face_100,299.282,2.577
q1_100,303.026,3.500
prompt,308.115,5.000
face_100,313.115,2.372
q1_100,316.628,3.500
face_050,323.897,3.397
q1_050,328.333,3.500
face_025,335.167,1.859
q1_025,337.705,3.500
face_000,346.500,3.192
q1_000,350.603,3.500
face_075,362.449,1.705
q1_075,365.346,3.500
prompt,371.744,5.000
face_050,376.744,3.346
q0_050,380.744,3.500
face_025,386.487,1.910
q0_025,389.000,3.500
face_000,394.962,2.321
q0_000,398.295,3.500
face_075,403.167,2.679
q0_075,406.423,3.500
face_100,417.833,2.628
q0_100,421.218,3.500
prompt,431.538,5.000
face_100,436.538,1.654
q1_100,439.000,3.500
face_000,446.051,2.115
q1_000,449.538,3.500
face_075,454.846,2.885
q1_075,458.615,3.500
face_050,468.718,2.269
q1_050,471.718,3.500
face_025,483.782,3.141
q1_025,487.423,3.500
prompt,492.077,5.000
face_100,497.077,2.731
q0_100,501.051,3.500
face_075,512.026,1.962
q0_075,515.103,3.500
face_050,525.641,2.833
q0_050,529.821,3.500
face_000,542.321,2.474
q0_000,546.064,3.500
face_025,552.679,2.013
q0_025,555.551,3.500
