event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.500
q1_000,62.641,3.500
face_025,69.038,1.756
q1_025,71.679,3.500
face_050,80.910,2.782
q1_050,85.115,3.500
face_100,91.077,3.038
q1_100,94.846,3.500
face_075,100.590,3.295
q1_075,105.256,3.500
prompt,116.013,5.000
face_000,121.013,2.577
q0_000,124.756,3.500
face_100,136.167,2.628
q0_100,139.705,3.500
face_025,146.321,3.141
q0_025,150.321,3.500
face_050,154.756,3.192
q0_050,158.474,3.500
face_075,165.744,1.910
q0_075,168.205,3.500
prompt,173.731,5.000
face_000,178.731,1.654
q0_000,181.038,3.500
face_050,190.705,2.679
q0_050,194.218,3.500
face_025,202.141,2.936
q0_025,205.705,3.500
face_075,218.205,2.115
q0_075,221.000,3.500
face_100,233.282,2.474
q0_100,236.256,3.500
prompt,241.564,5.000
face_000,246.564,2.064
q1_000,249.590,3.500
face_075,261.654,1.808
q1_075,264.808,3.500
face_100,269.026,2.321
q1_100,272.103,3.500
face_050,276.103,2.269
q1_050,279.385,3.500
face_025,288.179,2.423
q1_025,291.795,3.500
prompt,303.423,5.000
face_000,308.423,2.526
q1_000,311.731,3.500
face_075,317.910,2.167
q1_075,320.782,3.500
face_025,332.628,2.013
q1_025,336.141,3.500
face_100,343.192,1.859
q1_100,346.295,3.500
face_050,354.872,1.603
q1_050,357.795,3.500
prompt,368.769,5.000
face_025,373.769,1.551
q0_025,376.256,3.500
face_000,384.615,2.372
q0_000,388.051,3.500
face_075,393.141,2.885
q0_075,396.628,3.500
face_050,406.077,3.090
q0_050,410.436,3.500
face_100,418.141,3.397
q0_100,422.756,3.500
prompt,432.859,5.000
face_075,437.859,3.244
q0_075,442.090,3.500
face_050,452.410,3.449
q0_050,457.308,3.500
face_100,467.846,1.962
q0_100,470.385,3.500
face_000,479.397,3.500
q0_000,483.987,3.500
face_025,490.821,2.218
q0_025,494.077,3.500
prompt,503.962,5.000
face_100,508.962,2.987
q1_100,513.346,3.500
face_000,521.487,2.833
q1_000,525.436,3.500
face_075,532.923,2.731
q1_075,536.949,3.500
face_025,548.141,1.705
q1_025,550.654,3.500
face_050,555.526,3.346
q1_050,560.346,3.500
