event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.449
q1_075,64.744,3.500
face_100,73.974,3.038
q1_100,78.436,3.500
face_025,89.192,2.474
q1_025,93.115,3.500
face_050,101.692,1.808
q1_050,104.308,3.500
face_000,110.923,3.295
q1_000,114.897,3.500
prompt,124.782,5.000
face_000,129.782,2.269
q0_000,133.372,3.500
face_025,139.769,2.577
q0_025,143.051,3.500
face_100,153.372,3.090
q0_100,157.397,3.500
face_075,169.462,2.731
q0_075,173.077,3.500
face_050,177.295,2.115
q0_050,180.628,3.500
prompt,185.936,5.000
face_025,190.936,3.500
q0_025,195.628,3.500
face_050,207.474,1.910
q0_050,210.885,3.500
face_000,215.538,1.962
q0_000,218.872,3.500
face_075,224.615,2.321
q0_075,227.538,3.500
face_100,235.897,1.603
q0_100,238.615,3.500
prompt,250.897,5.000
face_100,255.897,1.859
q1_100,259.000,3.500
face_025,266.487,2.423
q1_025,269.872,3.500
face_000,276.923,3.244
q1_000,280.949,3.500
face_075,286.910,3.192
q1_075,291.192,3.500
face_050,302.167,3.397
q1_050,306.115,3.500
prompt,316.654,5.000
face_075,321.654,2.987
q1_075,326.115,3.500
face_000,331.205,1.500
q1_000,333.333,3.500
face_100,343.436,3.346
q1_100,347.513,3.500
face_050,356.308,2.013
q1_050,359.308,3.500
face_025,367.231,1.551
q1_025,369.436,3.500
prompt,378.449,5.000
face_050,383.449,1.756
q0_050,386.218,3.500
face_100,394.359,2.372
q0_100,397.256,3.500
face_075,409.756,2.526
q0_075,412.782,3.500
face_000,424.192,1.654
q0_000,426.910,3.500
face_025,432.436,2.064
q0_025,435.538,3.500
prompt,441.718,5.000
face_000,446.718,2.218
q1_000,449.846,3.500
face_075,459.295,2.833
q1_075,463.295,3.500
face_050,470.128,1.705
q1_050,472.410,3.500
face_025,483.603,2.167
q1_025,486.526,3.500
face_100,491.397,2.782
q1_100,495.526,3.500
prompt,503.231,5.000
face_100,508.231,2.628
q0_100,511.718,3.500
face_050,523.346,2.936
q0_050,527.551,3.500
face_025,537.218,2.885
q0_025,541.244,3.500
face_075,548.513,3.141
q0_075,552.487,3.500
face_000,556.923,2.679
q0_000,561.000,3.500
