event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.859
q1_075,63.282,3.500
face_050,75.346,3.295
q1_050,79.731,3.500
face_000,90.051,1.603
q1_000,92.974,3.500
face_025,98.064,2.064
q1_025,100.833,3.500
face_100,105.051,1.500
q1_100,108.051,3.500
prompt,112.487,5.000
face_025,117.487,1.705
q0_025,120.410,3.500
face_050,130.077,3.090
q0_050,134.436,3.500
face_100,142.141,2.731
q0_100,145.808,3.500
face_075,155.910,1.962
q0_075,159.167,3.500
face_000,166.218,2.167
q0_000,169.500,3.500
prompt,180.038,5.000
face_100,185.038,2.628
q1_100,188.346,3.500
face_025,197.141,2.526
q1_025,200.705,3.500
face_075,207.103,2.321
q1_075,210.205,3.500
face_000,218.564,3.500
q1_000,222.897,3.500
face_050,233.654,2.679
q1_050,237.679,3.500
prompt,246.692,5.000
face_050,251.692,2.372
q0_050,254.872,3.500
face_075,258.872,2.115
q0_075,261.487,3.500
face_100,273.115,2.269
q0_100,275.936,3.500
face_000,288.436,2.013
q0_000,291.513,3.500
face_025,300.090,1.910
q0_025,302.885,3.500
prompt,310.154,5.000
face_025,315.154,2.577
q0_025,318.744,3.500
face_100,330.590,2.474
q0_100,334.205,3.500
face_050,339.513,2.936
q0_050,343.410,3.500
face_000,349.372,1.551
q0_000,352.167,3.500
face_075,360.308,3.244
q0_075,364.128,3.500
prompt,373.359,5.000
face_050,378.359,1.756
q1_050,380.718,3.500
face_100,386.897,2.987
q1_100,391.256,3.500
face_075,398.744,2.423
q1_075,402.333,3.500
face_000,413.526,3.192
q1_000,418.115,3.500
face_025,429.526,3.346
q1_025,433.859,3.500
prompt,440.692,5.000
face_100,445.692,3.397
q1_100,450.564,3.500
face_000,462.846,2.885
q1_000,466.462,3.500
face_025,475.910,2.218
q1_025,478.885,3.500
face_050,488.769,2.833
q1_050,492.462,3.500
face_075,499.077,2.782
q1_075,502.513,3.500
prompt,507.167,5.000
face_075,512.167,1.808
q0_075,514.500,3.500
face_100,520.244,3.038
q0_100,524.192,3.500
face_000,532.115,3.141
q0_000,535.885,3.500
face_025,546.859,3.449
q0_025,551.500,3.500
face_050,556.372,1.654
q0_050,559.474,3.500
