event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.295
q1_025,63.974,3.500
face_075,70.372,3.397
q1_075,74.808,3.500
face_100,86.000,2.731
q1_100,89.308,3.500
face_000,95.051,2.167
q1_000,98.564,3.500
face_050,107.577,3.192
q1_050,112.218,3.500
prompt,122.103,5.000
face_075,127.103,2.987
q0_075,131.410,3.500
face_000,138.679,3.244
q0_000,142.987,3.500
face_050,148.513,2.628
q0_050,152.000,3.500
face_100,162.538,3.090
q0_100,167.128,3.500
face_025,174.833,1.859
q0_025,178.167,3.500
prompt,185.000,5.000
face_100,190.000,1.756
q1_100,192.385,3.500
face_050,198.346,3.038
q1_050,202.397,3.500
face_075,213.808,2.423
q1_075,216.936,3.500
face_000,225.295,1.603
q1_000,227.731,3.500
face_025,236.962,1.705
q1_025,239.577,3.500
prompt,250.333,5.000
face_100,255.333,2.782
q0_100,259.513,3.500
face_025,267.436,2.013
q0_025,269.974,3.500
face_075,280.077,2.474
q0_075,283.923,3.500
face_000,292.064,2.833
q0_000,295.551,3.500
face_050,305.218,2.269
q0_050,308.090,3.500
prompt,313.179,5.000
face_025,318.179,2.372
q1_025,321.692,3.500
face_050,332.013,3.449
q1_050,336.705,3.500
face_100,341.577,2.218
q1_100,345.064,3.500
face_000,351.244,2.577
q1_000,354.603,3.500
face_075,361.218,3.346
q1_075,365.654,3.500
prompt,370.090,5.000
face_100,375.090,1.654
q0_100,377.859,3.500
face_075,388.833,1.808
q0_075,391.628,3.500
face_000,401.077,2.321
q0_000,404.359,3.500
face_050,409.667,2.885
q0_050,413.436,3.500
face_025,420.923,1.500
q0_025,422.974,3.500
prompt,435.038,5.000
face_000,440.038,1.962
q0_000,442.731,3.500
face_050,446.949,2.115
q0_050,449.821,3.500
face_025,461.667,1.910
q0_025,465.000,3.500
face_100,469.000,3.500
q0_100,473.692,3.500
face_075,482.487,2.679
q0_075,486.385,3.500
prompt,498.013,5.000
face_000,503.013,1.551
q1_000,505.731,3.500
face_025,514.308,2.526
q1_025,517.769,3.500
face_050,530.051,2.064
q1_050,532.923,3.500
face_100,537.577,3.141
q1_100,542.013,3.500
face_075,554.513,2.936
q1_075,557.949,3.500
