event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.372
q1_075,63.308,3.500
face_050,67.962,3.038
q1_050,71.628,3.500
face_025,78.897,2.731
q1_025,82.692,3.500
face_000,89.744,2.013
q1_000,92.538,3.500
face_100,100.897,2.936
q1_100,105.103,3.500
prompt,117.603,5.000
face_025,122.603,2.833
q0_025,126.090,3.500
face_000,138.372,1.962
q0_000,141.218,3.500
face_050,150.449,3.346
q0_050,154.603,3.500
face_075,159.038,3.244
q0_075,163.269,3.500
face_100,173.154,3.295
q0_100,177.769,3.500
prompt,185.474,5.000
face_000,190.474,1.603
q0_000,193.038,3.500
face_075,201.615,2.526
q0_075,204.872,3.500
face_050,212.359,1.910
q0_050,214.821,3.500
face_025,225.577,2.423
q0_025,229.346,3.500
face_100,234.654,2.628
q0_100,238.423,3.500
prompt,250.269,5.000
face_100,255.269,3.500
q1_100,260.141,3.500
face_050,271.115,3.090
q1_050,275.500,3.500
face_025,286.692,2.679
q1_025,290.282,3.500
face_075,301.910,1.500
q1_075,304.577,3.500
face_000,313.590,2.218
q1_000,316.308,3.500
prompt,322.051,5.000
face_000,327.051,1.756
q0_000,329.333,3.500
face_075,335.295,3.192
q0_075,339.577,3.500
face_025,347.718,2.115
q0_025,350.410,3.500
face_050,357.244,2.269
q0_050,360.628,3.500
face_100,372.038,2.577
q0_100,375.859,3.500
prompt,386.397,5.000
face_050,391.397,2.987
q1_050,395.218,3.500
face_025,401.615,2.474
q1_025,405.128,3.500
face_000,411.308,2.064
q1_000,414.769,3.500
face_100,418.987,2.885
q1_100,423.064,3.500
face_075,432.513,1.808
q1_075,435.333,3.500
prompt,440.423,5.000
face_100,445.423,3.141
q0_100,449.423,3.500
face_025,459.744,1.551
q0_025,462.051,3.500
face_075,472.154,1.654
q0_075,474.487,3.500
face_050,486.551,3.397
q0_050,491.372,3.500
face_000,495.372,2.782
q0_000,498.859,3.500
prompt,505.474,5.000
face_025,510.474,1.859
q1_025,513.833,3.500
face_000,522.628,3.449
q1_000,526.679,3.500
face_100,531.551,1.705
q1_100,534.705,3.500
face_075,542.628,2.167
q1_075,546.013,3.500
face_050,551.538,2.321
q1_050,555.333,3.500
