event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.218
q0_075,63.436,3.500
face_050,75.718,3.192
q0_050,80.026,3.500
face_000,88.821,2.628
q0_000,92.051,3.500
face_025,98.885,3.038
q0_025,103.269,3.500
face_100,110.321,2.321
q0_100,114.038,3.500
prompt,120.218,5.000
face_050,125.218,3.295
q1_050,129.141,3.500
face_025,139.679,1.808
q1_025,142.526,3.500
face_100,154.372,2.936
q1_100,158.372,3.500
face_075,169.564,1.910
q1_075,172.795,3.500
face_000,177.231,3.141
q1_000,181.564,3.500
prompt,189.705,5.000
face_100,194.705,1.962
q0_100,197.808,3.500
face_075,202.026,2.885
q0_075,205.923,3.500
face_050,217.987,1.551
q0_050,220.295,3.500
face_000,231.705,2.731
q0_000,235.013,3.500
face_025,241.410,1.603
q0_025,244.256,3.500
prompt,249.564,5.000
face_000,254.564,2.474
q1_000,257.564,3.500
face_075,265.487,3.346
q1_075,270.103,3.500
face_100,279.551,3.397
q1_100,284.321,3.500
face_025,295.295,2.679
q1_025,299.474,3.500
face_050,307.833,2.987
q1_050,312.295,3.500
prompt,322.179,5.000
face_100,327.179,2.269
q1_100,329.949,3.500
face_025,339.615,3.090
q1_025,343.256,3.500
face_075,350.962,2.167
q1_075,353.782,3.500
face_050,364.103,3.500
q1_050,368.333,3.500
face_000,374.077,2.115
q1_000,376.897,3.500
prompt,382.859,5.000
face_000,387.859,2.782
q0_000,391.321,3.500
face_025,401.423,1.756
q0_025,404.269,3.500
face_100,416.769,1.859
q0_100,420.077,3.500
face_075,426.692,1.500
q0_075,429.077,3.500
face_050,433.731,2.013
q0_050,436.910,3.500
prompt,442.000,5.000
face_050,447.000,2.064
q1_050,450.026,3.500
face_100,460.782,2.372
q1_100,463.987,3.500
face_000,467.987,1.705
q1_000,470.603,3.500
face_025,477.872,2.423
q1_025,481.077,3.500
face_075,490.308,2.833
q1_075,494.000,3.500
prompt,498.872,5.000
face_025,503.872,3.244
q0_025,508.410,3.500
face_100,513.936,3.449
q0_100,518.192,3.500
face_050,527.205,2.526
q0_050,530.718,3.500
face_000,539.295,1.654
q0_000,541.885,3.500
face_075,553.513,2.577
q0_075,557.513,3.500
