event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.269
q1_075,63.103,3.500
face_000,75.385,1.603
q1_000,77.974,3.500
face_025,87.859,3.090
q1_025,91.756,3.500
face_050,99.462,1.962
q1_050,102.923,3.500
face_100,109.756,2.321
q1_100,113.449,3.500
prompt,120.064,5.000
face_100,125.064,2.218
q0_100,127.962,3.500
face_025,135.449,3.192
q0_025,139.679,3.500
face_000,145.859,2.372
q0_000,149.526,3.500
face_075,158.538,2.833
q0_075,162.615,3.500
face_050,174.462,2.885
q0_050,177.923,3.500
prompt,186.500,5.000
face_000,191.500,1.551
q0_000,194.244,3.500
face_025,205.218,3.244
q0_025,208.962,3.500
face_100,219.500,3.397
q0_100,224.346,3.500
face_075,235.103,1.756
q0_075,238.000,3.500
face_050,245.923,2.167
q0_050,248.872,3.500
prompt,253.308,5.000
face_100,258.308,2.731
q1_100,261.923,3.500
face_050,271.590,3.449
q1_050,275.769,3.500
face_000,287.179,1.654
q1_000,289.359,3.500
face_025,294.667,3.295
q1_025,298.974,3.500
face_075,308.205,3.038
q1_075,312.000,3.500
prompt,316.872,5.000
face_100,321.872,2.577
q0_100,325.615,3.500
face_050,332.885,2.936
q0_050,336.449,3.500
face_025,342.846,2.526
q0_025,346.692,3.500
face_000,358.756,2.013
q0_000,361.885,3.500
face_075,366.974,1.859
q0_075,370.051,3.500
prompt,378.410,5.000
face_100,383.410,2.628
q1_100,386.897,3.500
face_000,398.526,2.423
q1_000,402.423,3.500
face_050,406.423,1.500
q1_050,408.628,3.500
face_075,414.154,2.987
q1_075,418.564,3.500
face_025,422.782,1.910
q1_025,426.038,3.500
prompt,434.179,5.000
face_075,439.179,2.782
q0_075,443.026,3.500
face_025,455.526,2.115
q0_025,458.731,3.500
face_100,469.051,3.346
q0_100,472.949,3.500
face_000,484.141,3.500
q0_000,488.244,3.500
face_050,498.346,2.064
q0_050,501.372,3.500
prompt,507.115,5.000
face_050,512.115,1.808
q1_050,514.859,3.500
face_025,521.910,2.679
q1_025,525.244,3.500
face_075,531.205,3.141
q1_075,535.744,3.500
face_000,540.397,1.705
q1_000,543.013,3.500
face_100,551.808,2.474
q1_100,555.551,3.500
