event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.526
q0_100,63.282,3.500
face_050,72.513,2.013
q0_050,75.538,3.500
face_000,82.590,2.269
q0_000,86.154,3.500
face_075,98.218,1.705
q0_075,101.192,3.500
face_025,109.115,1.551
q0_025,111.808,3.500
prompt,124.308,5.000
face_075,129.308,2.372
q1_075,133.026,3.500
face_000,138.551,2.218
q1_000,141.679,3.500
face_100,145.897,2.167
q1_100,149.282,3.500
face_050,156.115,1.859
q1_050,159.372,3.500
face_025,170.128,3.192
q1_025,174.205,3.500
prompt,186.487,5.000
face_000,191.487,3.449
q0_000,195.462,3.500
face_075,201.859,2.577
q0_075,205.244,3.500
face_100,212.513,2.936
q0_100,216.897,3.500
face_025,228.308,1.756
q0_025,231.308,3.500
face_050,239.885,2.731
q0_050,243.115,3.500
prompt,248.423,5.000
face_000,253.423,1.500
q1_000,255.987,3.500
face_075,261.949,3.244
q1_075,265.974,3.500
face_100,276.295,3.090
q1_100,280.038,3.500
face_050,291.667,1.603
q1_050,293.897,3.500
face_025,299.641,2.423
q1_025,302.641,3.500
prompt,310.782,5.000
face_050,315.782,2.321
q1_050,319.192,3.500
face_075,328.859,3.397
q1_075,332.936,3.500
face_000,337.808,2.064
q1_000,341.192,3.500
face_100,353.038,1.962
q1_100,355.859,3.500
face_025,364.872,2.833
q1_025,368.256,3.500
prompt,375.962,5.000
face_100,380.962,2.782
q0_100,384.910,3.500
face_000,393.705,2.987
q0_000,397.731,3.500
face_075,406.090,2.679
q0_075,409.603,3.500
face_025,419.051,1.808
q0_025,421.795,3.500
face_050,432.987,1.910
q0_050,435.628,3.500
prompt,445.731,5.000
face_100,450.731,3.038
q0_100,454.372,3.500
face_000,459.462,2.115
q0_000,462.564,3.500
face_025,467.218,3.295
q0_025,471.474,3.500
face_050,482.449,3.346
q0_050,487.269,3.500
face_075,497.808,2.474
q0_075,501.782,3.500
prompt,511.667,5.000
face_050,516.667,1.654
q1_050,519.436,3.500
face_075,526.923,3.141
q1_075,531.256,3.500
face_025,535.256,2.628
q1_025,539.308,3.500
face_000,543.744,3.500
q1_000,547.949,3.500
face_100,554.128,2.885
q1_100,558.385,3.500
