event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.423
q0_025,63.769,3.500
face_100,74.090,3.244
q0_100,78.321,3.500
face_050,90.821,1.500
q0_050,93.795,3.500
face_000,101.500,1.808
q0_000,104.679,3.500
face_075,112.821,2.218
q0_075,115.795,3.500
prompt,126.551,5.000
face_075,131.551,3.038
q1_075,136.090,3.500
face_100,146.192,2.987
q1_100,149.679,3.500
face_025,161.526,2.115
q1_025,164.705,3.500
face_000,170.013,2.731
q1_000,173.449,3.500
face_050,182.897,2.372
q1_050,185.872,3.500
prompt,193.359,5.000
face_050,198.359,1.705
q1_050,200.590,3.500
face_100,209.385,2.885
q1_100,213.231,3.500
face_000,217.231,3.090
q1_000,221.231,3.500
face_025,226.103,2.577
q1_025,229.949,3.500
face_075,237.218,2.013
q1_075,239.808,3.500
prompt,251.436,5.000
face_075,256.436,2.833
q0_075,260.103,3.500
face_000,271.295,1.962
q0_000,274.474,3.500
face_050,280.872,2.679
q0_050,284.949,3.500
face_025,293.526,2.269
q0_025,296.577,3.500
face_100,301.231,3.295
q0_100,305.256,3.500
prompt,310.346,5.000
face_025,315.346,1.603
q0_025,317.808,3.500
face_050,327.038,3.397
q0_050,331.321,3.500
face_075,343.385,2.782
q0_075,347.487,3.500
face_100,358.462,1.910
q0_100,361.179,3.500
face_000,368.231,1.551
q0_000,371.231,3.500
prompt,378.064,5.000
face_000,383.064,1.654
q1_000,385.962,3.500
face_050,394.321,3.141
q1_050,398.654,3.500
face_100,403.090,3.449
q1_100,407.705,3.500
face_025,413.667,2.628
q1_025,417.308,3.500
face_075,423.051,2.936
q1_075,427.128,3.500
prompt,432.654,5.000
face_000,437.654,1.756
q0_000,440.500,3.500
face_075,448.423,3.500
q0_075,452.603,3.500
face_050,459.218,3.346
q0_050,463.115,3.500
face_025,473.000,1.859
q0_025,476.282,3.500
face_100,480.500,3.192
q0_100,484.731,3.500
prompt,496.141,5.000
face_025,501.141,2.064
q1_025,503.859,3.500
face_050,516.141,2.321
q1_050,519.756,3.500
face_000,525.936,2.167
q1_000,529.038,3.500
face_100,538.051,2.474
q1_100,541.641,3.500
face_075,552.179,2.526
q1_075,555.333,3.500
