event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.910
q1_075,62.487,3.500
face_100,70.410,1.808
q1_100,73.308,3.500
face_025,85.808,2.731
q1_025,89.244,3.500
face_050,94.115,2.218
q1_050,97.731,3.500
face_000,106.962,3.397
q1_000,111.551,3.500
prompt,118.167,5.000
face_100,123.167,2.628
q0_100,126.449,3.500
face_050,131.756,2.526
q0_050,135.321,3.500
face_000,141.500,1.654
q0_000,144.526,3.500
face_025,152.013,1.962
q0_025,154.526,3.500
face_075,163.321,3.090
q0_075,167.167,3.500
prompt,172.692,5.000
face_050,177.692,3.346
q1_050,181.718,3.500
face_000,188.115,2.987
q1_000,191.705,3.500
face_075,199.846,2.679
q1_075,204.026,3.500
face_100,215.654,2.423
q1_100,219.141,3.500
face_025,229.244,2.064
q1_025,232.269,3.500
prompt,242.808,5.000
face_050,247.808,1.500
q0_050,250.628,3.500
face_100,261.385,2.936
q0_100,264.821,3.500
face_025,269.474,1.551
q0_025,272.192,3.500
face_000,277.282,2.321
q0_000,280.949,3.500
face_075,290.833,2.577
q0_075,294.833,3.500
prompt,302.103,5.000
face_050,307.103,3.038
q1_050,310.769,3.500
face_100,317.821,2.474
q1_100,321.513,3.500
face_025,329.218,1.603
q1_025,331.346,3.500
face_075,340.795,2.782
q1_075,344.513,3.500
face_000,351.346,2.013
q1_000,354.833,3.500
prompt,360.795,5.000
face_100,365.795,2.269
q0_100,368.897,3.500
face_025,373.333,3.500
q0_025,377.718,3.500
face_000,388.910,1.705
q0_000,391.423,3.500
face_050,397.167,2.167
q0_050,400.449,3.500
face_075,404.667,3.141
q0_075,408.538,3.500
prompt,417.551,5.000
face_025,422.551,3.192
q0_025,426.756,3.500
face_075,438.603,3.244
q0_075,443.141,3.500
face_050,452.808,2.372
q0_050,456.167,3.500
face_100,460.167,2.833
q0_100,464.141,3.500
face_000,472.718,1.756
q0_000,475.256,3.500
prompt,486.667,5.000
face_100,491.667,1.859
q1_100,494.769,3.500
face_075,507.051,2.885
q1_075,511.385,3.500
face_025,519.744,3.295
q1_025,523.949,3.500
face_000,534.269,2.115
q1_000,537.654,3.500
face_050,549.718,3.449
q1_050,554.026,3.500
