event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.756
q1_075,62.462,3.500
face_025,74.744,3.192
q1_025,78.923,3.500
face_000,85.974,3.141
q1_000,90.359,3.500
face_050,100.462,2.321
q1_050,103.436,3.500
face_100,113.321,2.577
q1_100,116.397,3.500
prompt,122.141,5.000
face_000,127.141,2.013
q0_000,129.936,3.500
face_100,135.026,3.500
q0_100,139.897,3.500
face_075,149.564,2.423
q0_075,153.487,3.500
face_025,164.462,3.295
q0_025,168.487,3.500
face_050,179.026,1.705
q0_050,182.051,3.500
prompt,187.359,5.000
face_075,192.359,2.372
q0_075,196.179,3.500
face_025,204.103,2.885
q0_025,208.333,3.500
face_100,214.295,3.449
q0_100,218.295,3.500
face_000,230.141,2.526
q0_000,233.679,3.500
face_050,238.551,2.628
q0_050,241.782,3.500
prompt,254.282,5.000
face_000,259.282,3.038
q1_000,263.000,3.500
face_100,272.449,2.269
q1_100,275.859,3.500
face_075,284.436,1.859
q1_075,287.179,3.500
face_025,291.833,2.782
q1_025,295.141,3.500
face_050,303.282,2.936
q1_050,307.282,3.500
prompt,314.115,5.000
face_000,319.115,1.962
q0_000,321.654,3.500
face_075,328.051,1.603
q0_075,330.769,3.500
face_100,336.295,2.167
q0_100,339.654,3.500
face_025,351.064,2.679
q0_025,354.705,3.500
face_050,358.923,1.808
q0_050,361.641,3.500
prompt,368.256,5.000
face_100,373.256,1.910
q1_100,376.333,3.500
face_000,384.692,3.346
q1_000,389.077,3.500
face_025,397.872,1.654
q1_025,400.333,3.500
face_075,411.090,1.500
q1_075,413.859,3.500
face_050,425.051,2.731
q1_050,428.718,3.500
prompt,436.205,5.000
face_025,441.205,2.987
q1_025,445.487,3.500
face_000,453.192,1.551
q1_000,455.372,3.500
face_075,459.808,2.833
q1_075,463.500,3.500
face_050,467.500,3.397
q1_050,471.731,3.500
face_100,480.962,2.218
q1_100,484.654,3.500
prompt,493.667,5.000
face_025,498.667,3.244
q0_025,503.000,3.500
face_100,513.321,2.474
q0_100,517.218,3.500
face_000,523.397,3.090
q0_000,527.705,3.500
face_075,534.974,2.064
q0_075,537.795,3.500
face_050,549.423,2.115
q0_050,552.936,3.500
