event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.115
q0_100,63.205,3.500
face_025,73.526,2.013
q0_025,76.654,3.500
face_050,81.308,1.962
q0_050,84.026,3.500
face_075,93.692,2.833
q0_075,97.795,3.500
face_000,106.154,1.551
q0_000,108.487,3.500
prompt,113.577,5.000
face_075,118.577,2.577
q1_075,122.372,3.500
face_050,131.167,2.731
q1_050,135.064,3.500
face_000,147.346,3.346
q1_000,151.628,3.500
face_025,155.846,2.782
q1_025,159.949,3.500
face_100,167.436,2.218
q1_100,170.333,3.500
prompt,174.333,5.000
face_000,179.333,1.756
q1_000,182.103,3.500
face_050,187.410,2.321
q1_050,191.026,3.500
face_100,202.872,1.654
q1_100,205.897,3.500
face_075,210.769,3.038
q1_075,215.231,3.500
face_025,225.115,3.295
q1_025,229.064,3.500
prompt,236.769,5.000
face_075,241.769,2.269
q0_075,245.103,3.500
face_025,255.641,2.628
q0_025,259.256,3.500
face_000,265.218,3.397
q0_000,269.218,3.500
face_050,273.654,1.603
q0_050,275.808,3.500
face_100,288.308,2.372
q0_100,292.128,3.500
prompt,301.141,5.000
face_050,306.141,1.705
q1_050,309.038,3.500
face_025,317.179,1.808
q1_025,319.615,3.500
face_000,326.449,2.679
q1_000,329.859,3.500
face_100,341.051,2.167
q1_100,344.026,3.500
face_075,351.077,3.090
q1_075,355.000,3.500
prompt,364.449,5.000
face_075,369.449,3.449
q0_075,373.603,3.500
face_000,380.218,3.141
q0_000,384.603,3.500
face_050,395.577,3.500
q0_050,400.115,3.500
face_100,407.385,3.192
q0_100,411.974,3.500
face_025,423.385,1.859
q0_025,426.103,3.500
prompt,432.500,5.000
face_100,437.500,2.526
q1_100,441.372,3.500
face_025,450.603,2.936
q1_025,454.038,3.500
face_000,462.615,2.423
q1_000,465.564,3.500
face_075,471.090,2.885
q1_075,474.859,3.500
face_050,485.615,1.500
q1_050,488.590,3.500
prompt,496.513,5.000
face_025,501.513,2.064
q0_025,504.154,3.500
face_100,509.897,3.244
q0_100,514.051,3.500
face_000,525.679,1.910
q0_000,528.551,3.500
face_050,534.731,2.987
q0_050,538.859,3.500
face_075,550.923,2.474
q0_075,554.897,3.500
