event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.115
q1_075,63.179,3.500
face_025,74.372,2.833
q1_025,78.679,3.500
face_100,82.897,1.910
q1_100,85.667,3.500
face_050,90.756,2.628
q1_050,94.782,3.500
face_000,100.962,1.808
q1_000,103.449,3.500
prompt,110.500,5.000
face_050,115.500,2.064
q0_050,118.295,3.500
face_000,127.090,1.603
q0_000,129.603,3.500
face_075,139.923,2.218
q0_075,143.410,3.500
face_025,153.077,2.013
q0_025,156.513,3.500
face_100,162.038,1.654
q0_100,164.295,3.500
prompt,170.256,5.000
face_025,175.256,2.782
q1_025,178.564,3.500
face_075,185.179,2.423
q1_075,188.615,3.500
face_000,200.026,3.397
q1_000,204.795,3.500
face_050,209.667,2.321
q1_050,212.487,3.500
face_100,224.987,3.038
q1_100,229.372,3.500
prompt,240.346,5.000
face_025,245.346,2.577
q0_025,248.885,3.500
face_075,261.167,1.500
q0_075,263.603,3.500
face_100,268.910,1.705
q0_100,271.705,3.500
face_050,280.064,3.500
q0_050,284.346,3.500
face_000,293.577,3.295
q0_000,298.167,3.500
prompt,306.090,5.000
face_100,311.090,3.449
q0_100,315.115,3.500
face_025,324.564,1.756
q0_025,326.949,3.500
face_000,331.385,2.526
q0_000,334.462,3.500
face_050,338.462,2.936
q0_050,342.513,3.500
face_075,354.141,1.962
q0_075,357.295,3.500
prompt,369.359,5.000
face_100,374.359,2.269
q1_100,377.385,3.500
face_075,385.962,2.679
q1_075,389.346,3.500
face_025,395.744,2.372
q1_025,399.256,3.500
face_050,408.269,2.987
q1_050,412.423,3.500
face_000,419.910,2.885
q1_000,424.295,3.500
prompt,434.179,5.000
face_100,439.179,3.244
q0_100,443.641,3.500
face_025,450.474,3.346
q0_025,454.474,3.500
face_050,460.218,3.090
q0_050,464.295,3.500
face_000,474.397,3.141
q0_000,478.423,3.500
face_075,486.564,2.167
q0_075,489.538,3.500
prompt,496.808,5.000
face_025,501.808,1.551
q1_025,504.603,3.500
face_075,512.308,2.474
q1_075,515.821,3.500
face_100,526.577,2.731
q1_100,530.756,3.500
face_000,542.603,3.192
q1_000,547.115,3.500
face_050,551.769,1.859
q1_050,554.462,3.500
