event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.321
q1_000,63.538,3.500
face_075,71.897,2.987
q1_075,75.590,3.500
face_050,83.513,2.936
q1_050,87.436,3.500
face_100,99.282,2.628
q1_100,102.949,3.500
face_025,109.346,1.962
q1_025,112.397,3.500
prompt,116.833,5.000
face_050,121.833,3.295
q0_050,125.628,3.500
face_075,133.769,1.808
q0_075,136.231,3.500
face_025,142.410,2.782
q0_025,146.641,3.500
face_000,153.474,2.013
q0_000,156.756,3.500
face_100,160.974,1.551
q0_100,163.256,3.500
prompt,172.705,5.000
face_100,177.705,1.859
q1_100,180.756,3.500
face_075,190.859,2.372
q1_075,194.064,3.500
face_025,206.346,2.731
q1_025,210.500,3.500
face_050,214.500,1.705
q1_050,217.090,3.500
face_000,224.141,3.397
q1_000,228.833,3.500
prompt,236.538,5.000
face_100,241.538,3.500
q0_100,246.000,3.500
face_075,256.321,2.885
q0_075,260.218,3.500
face_000,269.231,1.603
q0_000,271.385,3.500
face_025,276.474,3.038
q0_025,280.679,3.500
face_050,291.218,3.141
q0_050,294.885,3.500
prompt,303.679,5.000
face_075,308.679,3.192
q0_075,312.500,3.500
face_100,321.731,1.500
q0_100,324.474,3.500
face_000,329.346,2.115
q0_000,332.218,3.500
face_050,342.974,2.526
q0_050,346.282,3.500
face_025,357.474,2.679
q0_025,361.654,3.500
prompt,368.923,5.000
face_075,373.923,2.167
q1_075,377.564,3.500
face_025,389.192,2.218
q1_025,392.090,3.500
face_100,397.615,1.756
q1_100,399.974,3.500
face_000,405.718,2.474
q1_000,409.103,3.500
face_050,415.064,1.910
q1_050,418.321,3.500
prompt,428.205,5.000
face_100,433.205,2.064
q1_100,436.667,3.500
face_075,446.333,2.423
q1_075,449.615,3.500
face_000,461.679,2.833
q1_000,465.885,3.500
face_025,471.192,3.244
q1_025,475.756,3.500
face_050,486.731,3.449
q1_050,491.321,3.500
prompt,503.821,5.000
face_100,508.821,2.269
q0_100,512.205,3.500
face_000,523.615,3.090
q0_000,527.641,3.500
face_025,536.218,3.346
q0_025,540.141,3.500
face_050,544.795,1.654
q0_050,547.256,3.500
face_075,554.744,2.577
q0_075,558.385,3.500
