event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.679
q0_075,63.538,3.500
face_100,75.821,3.295
q0_100,79.615,3.500
face_000,90.590,1.756
q0_000,93.333,3.500
face_025,105.179,2.269
q0_025,108.667,3.500
face_050,116.808,2.474
q0_050,120.372,3.500
prompt,129.603,5.000
face_000,134.603,3.090
q1_000,138.936,3.500
face_025,146.423,2.218
q1_025,149.321,3.500
face_100,153.321,2.423
q1_100,157.013,3.500
face_050,167.551,2.936
q1_050,171.192,3.500
face_075,181.949,1.603
q1_075,184.590,3.500
prompt,191.859,5.000
face_000,196.859,1.705
q0_000,199.167,3.500
face_100,205.128,3.038
q0_100,208.897,3.500
face_050,218.564,3.141
q0_050,223.051,3.500
face_025,229.667,2.064
q0_025,232.487,3.500
face_075,241.064,3.244
q0_075,245.808,3.500
prompt,257.218,5.000
face_050,262.218,2.167
q1_050,265.705,3.500
face_100,277.333,2.526
q1_100,280.487,3.500
face_025,285.795,3.449
q1_025,290.205,3.500
face_075,295.949,2.628
q1_075,299.641,3.500
face_000,310.833,2.987
q1_000,315.115,3.500
prompt,319.769,5.000
face_000,324.769,2.321
q1_000,328.487,3.500
face_025,332.705,2.372
q1_025,335.603,3.500
face_075,341.128,2.833
q1_075,345.410,3.500
face_100,349.846,3.346
q1_100,354.333,3.500
face_050,363.782,2.013
q1_050,367.167,3.500
prompt,375.090,5.000
face_075,380.090,1.962
q0_075,383.474,3.500
face_000,393.359,3.397
q0_000,397.641,3.500
face_050,409.705,1.500
q0_050,412.218,3.500
face_025,419.051,1.808
q0_025,421.769,3.500
face_100,434.269,2.885
q0_100,437.962,3.500
prompt,442.833,5.000
face_100,447.833,1.654
q1_100,450.038,3.500
face_000,460.359,1.551
q1_000,463.103,3.500
face_050,473.205,3.500
q1_050,477.487,3.500
face_075,486.282,2.731
q1_075,489.667,3.500
face_025,497.372,1.859
q1_025,500.346,3.500
prompt,507.397,5.000
face_000,512.397,1.910
q0_000,515.244,3.500
face_025,520.333,2.782
q0_025,524.590,3.500
face_075,532.949,3.192
q0_075,537.308,3.500
face_050,546.321,2.115
q0_050,549.269,3.500
face_100,555.667,2.577
q0_100,558.821,3.500
