event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.474
q1_000,63.897,3.500
face_100,69.859,2.321
q1_100,73.628,3.500
face_050,78.282,3.397
q1_050,82.282,3.500
face_025,93.038,2.936
q1_025,96.500,3.500
face_075,105.295,2.013
q1_075,108.064,3.500
prompt,115.769,5.000
face_100,120.769,2.064
q0_100,123.846,3.500
face_050,133.077,3.295
q0_050,137.256,3.500
face_025,147.577,1.808
q0_025,150.500,3.500
face_000,159.077,2.731
q0_000,163.077,3.500
face_075,167.513,2.833
q0_075,171.154,3.500
prompt,183.218,5.000
face_100,188.218,3.192
q1_100,192.141,3.500
face_050,203.333,2.218
q1_050,206.718,3.500
face_025,216.167,1.654
q1_025,219.192,3.500
face_075,226.244,2.423
q1_075,229.628,3.500
face_000,239.731,2.679
q1_000,242.987,3.500
prompt,249.167,5.000
face_050,254.167,1.962
q0_050,257.115,3.500
face_100,261.333,1.603
q0_100,263.872,3.500
face_025,274.846,3.141
q0_025,278.897,3.500
face_075,283.987,2.885
q0_075,287.551,3.500
face_000,293.295,2.987
q0_000,297.372,3.500
prompt,304.859,5.000
face_100,309.859,1.910
q1_100,312.833,3.500
face_025,321.192,2.269
q1_025,324.115,3.500
face_050,335.962,1.551
q1_050,338.295,3.500
face_000,349.705,1.705
q1_000,352.269,3.500
face_075,358.885,2.628
q1_075,362.218,3.500
prompt,371.885,5.000
face_100,376.885,2.782
q0_100,380.167,3.500
face_000,386.564,3.038
q0_000,391.000,3.500
face_025,398.269,2.577
q0_025,401.679,3.500
face_075,411.564,3.244
q0_075,416.051,3.500
face_050,421.577,2.526
q0_050,425.603,3.500
prompt,430.910,5.000
face_075,435.910,3.090
q0_075,440.218,3.500
face_000,449.231,3.449
q0_000,454.000,3.500
face_100,458.000,2.372
q0_100,461.000,3.500
face_050,467.833,3.346
q0_050,472.372,3.500
face_025,480.295,1.756
q0_025,482.603,3.500
prompt,494.885,5.000
face_075,499.885,2.115
q1_075,503.038,3.500
face_100,514.667,2.167
q1_100,518.179,3.500
face_000,530.679,3.500
q1_000,535.321,3.500
face_025,543.462,1.859
q1_025,546.615,3.500
face_050,557.154,1.500
q1_050,560.128,3.500
