event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.962
q0_050,62.641,3.500
face_025,74.705,2.731
q0_025,78.244,3.500
face_075,84.423,3.346
q0_075,88.628,3.500
face_100,99.821,2.936
q0_100,103.795,3.500
face_000,107.795,3.141
q0_000,112.026,3.500
prompt,117.333,5.000
face_050,122.333,2.987
q1_050,125.974,3.500
face_100,130.192,1.551
q1_100,132.910,3.500
face_000,143.667,1.756
q1_000,146.769,3.500
face_075,159.269,2.474
q1_075,163.115,3.500
face_025,171.910,3.090
q1_025,175.962,3.500
prompt,182.577,5.000
face_025,187.577,2.064
q0_025,191.064,3.500
face_000,195.718,1.500
q0_000,197.974,3.500
face_100,208.295,3.397
q0_100,213.090,3.500
face_050,221.013,2.167
q0_050,223.731,3.500
face_075,230.564,2.833
q0_075,234.308,3.500
prompt,242.885,5.000
face_100,247.885,1.603
q1_100,250.936,3.500
face_025,260.821,1.654
q1_025,263.256,3.500
face_075,268.128,1.705
q1_075,271.103,3.500
face_000,278.808,2.628
q1_000,282.141,3.500
face_050,293.551,2.526
q1_050,297.372,3.500
prompt,306.385,5.000
face_100,311.385,3.500
q0_100,315.769,3.500
face_075,323.910,3.295
q0_075,328.449,3.500
face_025,340.077,2.321
q0_025,343.538,3.500
face_050,351.026,3.038
q0_050,355.256,3.500
face_000,366.231,3.449
q0_000,370.667,3.500
prompt,381.205,5.000
face_050,386.205,2.885
q1_050,389.821,3.500
face_000,395.346,2.577
q1_000,399.244,3.500
face_100,408.474,2.782
q1_100,412.090,3.500
face_075,418.487,3.192
q1_075,423.154,3.500
face_025,430.205,2.423
q1_025,434.128,3.500
prompt,441.397,5.000
face_025,446.397,1.808
q0_025,449.141,3.500
face_050,458.590,2.218
q0_050,461.872,3.500
face_100,471.538,2.013
q0_100,474.667,3.500
face_000,480.628,2.679
q0_000,484.321,3.500
face_075,489.410,2.115
q0_075,492.154,3.500
prompt,504.000,5.000
face_050,509.000,1.910
q1_050,511.487,3.500
face_075,517.231,2.372
q1_075,520.205,3.500
face_100,532.487,3.244
q1_100,536.231,3.500
face_000,546.333,2.269
q1_000,549.821,3.500
face_025,558.179,1.859
q1_025,560.564,3.500
