event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.064
q0_075,62.821,3.500
face_100,68.782,3.500
q0_100,73.218,3.500
face_000,85.718,2.577
q0_000,89.385,3.500
face_050,94.256,2.423
q0_050,97.513,3.500
face_025,108.487,2.628
q0_025,112.256,3.500
prompt,117.564,5.000
face_025,122.564,1.962
q1_025,125.974,3.500
face_050,131.500,1.910
q1_050,134.731,3.500
face_000,143.962,1.808
q1_000,146.782,3.500
face_075,158.628,2.321
q1_075,161.808,3.500
face_100,169.731,3.192
q1_100,174.346,3.500
prompt,178.346,5.000
face_000,183.346,2.782
q1_000,186.782,3.500
face_025,198.192,3.244
q1_025,202.705,3.500
face_100,207.795,2.936
q1_100,212.231,3.500
face_050,219.282,3.295
q1_050,223.974,3.500
face_075,228.192,1.500
q1_075,230.192,3.500
prompt,242.474,5.000
face_075,247.474,2.013
q0_075,250.397,3.500
face_050,257.231,1.756
q0_050,259.564,3.500
face_100,268.359,3.141
q0_100,272.128,3.500
face_000,276.782,1.603
q0_000,279.115,3.500
face_025,289.872,2.885
q0_025,293.462,3.500
prompt,299.641,5.000
face_075,304.641,1.859
q0_075,307.282,3.500
face_100,314.769,2.526
q0_100,318.462,3.500
face_050,330.090,2.679
q0_050,333.372,3.500
face_000,340.641,3.449
q0_000,345.128,3.500
face_025,355.231,2.115
q0_025,358.821,3.500
prompt,365.436,5.000
face_100,370.436,1.551
q1_100,373.103,3.500
face_075,382.987,2.833
q1_075,387.115,3.500
face_025,393.513,3.090
q1_025,397.846,3.500
face_050,406.423,1.654
q1_050,409.269,3.500
face_000,421.333,2.167
q1_000,424.872,3.500
prompt,433.885,5.000
face_100,438.885,3.397
q1_100,443.167,3.500
face_000,448.910,3.346
q1_000,453.244,3.500
face_075,462.910,3.038
q1_075,466.756,3.500
face_025,471.192,2.987
q1_025,475.141,3.500
face_050,483.500,1.705
q1_050,486.551,3.500
prompt,497.744,5.000
face_025,502.744,2.731
q0_025,506.692,3.500
face_000,514.833,2.218
q0_000,517.577,3.500
face_100,527.897,2.474
q0_100,530.923,3.500
face_075,541.462,2.269
q0_075,544.795,3.500
face_050,554.244,2.372
q0_050,557.295,3.500
