event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.833
q0_075,63.974,3.500
face_100,72.551,3.192
q0_100,76.859,3.500
face_000,89.359,1.500
q0_000,91.462,3.500
face_025,98.731,2.731
q0_025,102.833,3.500
face_050,110.321,2.423
q0_050,113.936,3.500
prompt,119.244,5.000
face_000,124.244,2.115
q1_000,127.013,3.500
face_100,138.641,2.679
q1_100,141.949,3.500
face_050,146.821,2.064
q1_050,150.359,3.500
face_025,159.372,2.577
q1_025,163.244,3.500
face_075,172.910,1.808
q1_075,175.987,3.500
prompt,183.038,5.000
face_050,188.038,2.885
q1_050,191.936,3.500
face_025,197.897,2.013
q1_025,201.410,3.500
face_075,205.410,3.090
q1_075,209.718,3.500
face_100,218.513,3.244
q1_100,222.590,3.500
face_000,232.910,2.526
q1_000,236.885,3.500
prompt,248.731,5.000
face_050,253.731,1.962
q0_050,256.654,3.500
face_075,267.846,2.782
q0_075,271.718,3.500
face_100,282.474,2.628
q0_100,285.910,3.500
face_000,295.359,3.038
q0_000,298.949,3.500
face_025,306.872,3.346
q0_025,311.205,3.500
prompt,321.308,5.000
face_075,326.308,3.500
q1_075,330.590,3.500
face_050,340.474,3.449
q1_050,344.859,3.500
face_025,351.692,1.551
q1_025,354.154,3.500
face_000,361.859,1.705
q1_000,364.628,3.500
face_100,369.718,2.321
q1_100,372.564,3.500
prompt,377.218,5.000
face_075,382.218,1.603
q0_075,384.679,3.500
face_050,391.077,1.910
q0_050,393.564,3.500
face_025,405.846,2.474
q0_025,409.564,3.500
face_000,420.103,3.295
q0_000,424.103,3.500
face_100,428.538,2.218
q0_100,432.103,3.500
prompt,440.462,5.000
face_050,445.462,2.987
q1_050,449.487,3.500
face_025,460.897,2.936
q1_025,465.256,3.500
face_100,470.782,2.167
q1_100,473.705,3.500
face_000,482.936,2.372
q1_000,486.192,3.500
face_075,490.410,3.397
q1_075,494.308,3.500
prompt,502.449,5.000
face_100,507.449,2.269
q0_100,511.038,3.500
face_075,517.654,3.141
q0_075,521.962,3.500
face_000,534.026,1.756
q0_000,536.462,3.500
face_050,542.205,1.859
q0_050,545.462,3.500
face_025,551.641,1.654
q0_025,554.026,3.500
