event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.756
q0_100,62.949,3.500
face_050,69.346,2.064
q0_050,72.423,3.500
face_075,77.731,3.244
q0_075,82.321,3.500
face_025,87.846,2.679
q0_025,91.385,3.500
face_000,97.128,2.423
q0_000,100.205,3.500
prompt,110.308,5.000
face_100,115.308,2.936
q1_100,119.333,3.500
face_025,129.218,2.885
q1_025,133.551,3.500
face_000,144.308,3.397
q1_000,148.692,3.500
face_050,157.923,2.372
q1_050,160.846,3.500
face_075,172.474,1.962
q1_075,175.679,3.500
prompt,180.333,5.000
face_025,185.333,1.705
q0_025,188.077,3.500
face_075,196.872,3.038
q0_075,200.692,3.500
face_000,211.013,2.321
q0_000,214.295,3.500
face_050,224.833,3.346
q0_050,229.500,3.500
face_100,240.692,3.449
q0_100,245.410,3.500
prompt,251.372,5.000
face_075,256.372,2.782
q1_075,260.064,3.500
face_100,266.679,3.141
q1_100,270.962,3.500
face_025,279.321,3.192
q1_025,283.346,3.500
face_000,291.923,2.115
q1_000,295.410,3.500
face_050,306.385,1.654
q1_050,308.974,3.500
prompt,315.154,5.000
face_000,320.154,2.218
q1_000,323.103,3.500
face_050,330.154,2.167
q1_050,332.923,3.500
face_075,340.410,1.859
q1_075,342.974,3.500
face_025,355.038,2.731
q1_025,358.269,3.500
face_100,370.115,2.628
q1_100,373.859,3.500
prompt,378.295,5.000
face_075,383.295,3.090
q0_075,387.679,3.500
face_100,395.385,2.269
q0_100,398.821,3.500
face_025,403.910,1.808
q0_025,407.192,3.500
face_000,419.692,1.551
q0_000,422.667,3.500
face_050,430.808,1.603
q0_050,433.628,3.500
prompt,437.846,5.000
face_025,442.846,1.910
q1_025,446.256,3.500
face_000,453.526,2.987
q1_000,457.397,3.500
face_100,467.064,2.833
q1_100,470.526,3.500
face_075,478.449,2.526
q1_075,482.038,3.500
face_050,488.872,2.577
q1_050,492.846,3.500
prompt,502.295,5.000
face_000,507.295,1.500
q0_000,509.551,3.500
face_075,518.564,2.013
q0_075,521.256,3.500
face_025,533.538,2.474
q0_025,536.821,3.500
face_050,540.821,3.500
q0_050,544.846,3.500
face_100,556.256,3.295
q0_100,560.128,3.500
