event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.115
q1_000,63.410,3.500
face_100,69.372,2.782
q1_100,73.218,3.500
face_050,83.538,2.269
q1_050,86.744,3.500
face_075,95.321,2.679
q1_075,99.192,3.500
face_025,111.692,2.577
q1_025,115.077,3.500
prompt,121.256,5.000
face_025,126.256,3.192
q0_025,130.333,3.500
face_050,138.474,1.962
q0_050,141.782,3.500
face_000,152.756,2.064
q0_000,155.603,3.500
face_075,161.346,2.167
q0_075,165.013,3.500
face_100,173.808,1.551
q0_100,176.526,3.500
prompt,187.064,5.000
face_100,192.064,3.141
q1_100,195.782,3.500
face_025,207.628,3.295
q1_025,211.423,3.500
face_050,215.859,1.808
q1_050,218.295,3.500
face_075,229.487,3.038
q1_075,233.667,3.500
face_000,238.538,3.397
q1_000,243.026,3.500
prompt,255.308,5.000
face_025,260.308,3.500
q0_025,264.410,3.500
face_000,276.474,1.654
q0_000,278.859,3.500
face_100,288.962,2.833
q0_100,292.449,3.500
face_050,301.679,2.218
q0_050,305.167,3.500
face_075,313.090,1.603
q0_075,315.705,3.500
prompt,322.538,5.000
face_075,327.538,2.987
q0_075,332.000,3.500
face_050,341.667,2.372
q0_050,344.718,3.500
face_100,356.128,2.628
q0_100,359.590,3.500
face_025,366.859,2.731
q0_025,370.910,3.500
face_000,378.615,1.705
q0_000,381.538,3.500
prompt,385.756,5.000
face_025,390.756,1.910
q1_025,393.782,3.500
face_075,405.410,2.013
q1_075,408.179,3.500
face_100,412.833,2.321
q1_100,416.603,3.500
face_000,421.692,3.090
q1_000,425.333,3.500
face_050,434.346,3.449
q1_050,438.833,3.500
prompt,444.141,5.000
face_075,449.141,2.885
q0_075,453.423,3.500
face_100,463.308,1.859
q0_100,466.154,3.500
face_000,476.910,2.526
q0_000,480.679,3.500
face_025,486.205,2.423
q0_025,489.538,3.500
face_050,493.538,2.936
q0_050,497.179,3.500
prompt,504.231,5.000
face_050,509.231,2.474
q1_050,512.564,3.500
face_025,518.962,1.756
q1_025,522.090,3.500
face_075,530.449,1.500
q1_075,532.474,3.500
face_000,539.962,3.244
q1_000,544.167,3.500
face_100,550.782,3.346
q1_100,555.551,3.500
