event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.423
q0_050,63.513,3.500
face_100,73.833,2.064
q0_100,76.654,3.500
face_075,86.756,3.141
q0_075,90.526,3.500
face_000,103.026,2.987
q0_000,106.949,3.500
face_025,115.744,1.551
q0_025,118.564,3.500
prompt,122.564,5.000
face_025,127.564,2.115
q1_025,131.026,3.500
face_050,140.910,2.679
q1_050,144.449,3.500
face_100,148.885,2.782
q1_100,152.500,3.500
face_075,164.346,2.269
q1_075,167.628,3.500
face_000,172.936,2.474
q1_000,176.013,3.500
prompt,187.205,5.000
face_100,192.205,1.859
q1_100,195.436,3.500
face_025,200.962,1.910
q1_025,203.782,3.500
face_050,214.756,1.500
q1_050,217.397,3.500
face_075,224.013,1.654
q1_075,226.244,3.500
face_000,237.654,2.577
q1_000,240.782,3.500
prompt,245.436,5.000
face_025,250.436,2.218
q0_025,253.436,3.500
face_000,260.269,3.192
q0_000,263.987,3.500
face_050,271.256,2.372
q0_050,274.333,3.500
face_075,280.077,3.449
q0_075,284.974,3.500
face_100,290.064,2.731
q0_100,294.269,3.500
prompt,302.192,5.000
face_025,307.192,1.962
q1_025,310.269,3.500
face_050,319.282,3.038
q1_050,323.615,3.500
face_100,331.974,3.500
q1_100,336.462,3.500
face_075,348.526,2.936
q1_075,352.269,3.500
face_000,363.026,2.167
q1_000,366.410,3.500
prompt,375.859,5.000
face_000,380.859,3.244
q0_000,385.141,3.500
face_075,397.423,2.526
q0_075,401.269,3.500
face_100,411.808,1.756
q0_100,414.962,3.500
face_025,421.359,1.808
q0_025,423.821,3.500
face_050,429.782,2.013
q0_050,432.295,3.500
prompt,440.436,5.000
face_100,445.436,2.885
q0_100,449.051,3.500
face_000,453.923,1.705
q0_000,457.128,3.500
face_075,466.359,3.346
q0_075,470.769,3.500
face_025,474.987,2.833
q0_025,478.500,3.500
face_050,484.679,2.628
q0_050,488.269,3.500
prompt,499.897,5.000
face_100,504.897,1.603
q1_100,507.923,3.500
face_075,516.500,2.321
q1_075,520.013,3.500
face_025,527.500,3.295
q1_025,531.679,3.500
face_050,538.731,3.090
q1_050,543.064,3.500
face_000,550.769,3.397
q1_000,555.333,3.500
