event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.885
q0_100,63.641,3.500
face_050,73.090,1.705
q0_050,75.397,3.500
face_075,81.577,2.167
q0_075,84.859,3.500
face_000,89.295,1.962
q0_000,92.244,3.500
face_025,101.038,3.038
q0_025,104.654,3.500
prompt,108.654,5.000
face_100,113.654,2.372
q1_100,116.962,3.500
face_000,122.487,2.936
q1_000,126.487,3.500
face_075,131.795,3.295
q1_075,136.385,3.500
face_025,143.872,2.013
q1_025,146.769,3.500
face_050,154.692,1.756
q1_050,156.974,3.500
prompt,167.513,5.000
face_000,172.513,1.500
q1_000,174.744,3.500
face_100,186.808,2.064
q1_100,189.577,3.500
face_075,194.449,1.654
q1_075,196.936,3.500
face_025,205.513,2.218
q1_025,208.974,3.500
face_050,213.192,3.192
q1_050,217.885,3.500
prompt,227.987,5.000
face_100,232.987,2.577
q0_100,236.910,3.500
face_075,248.756,2.987
q0_075,252.654,3.500
face_025,264.064,2.731
q0_025,268.269,3.500
face_000,273.359,2.782
q0_000,276.923,3.500
face_050,287.897,2.679
q0_050,291.231,3.500
prompt,301.551,5.000
face_050,306.551,1.603
q0_050,309.167,3.500
face_075,317.526,3.397
q0_075,322.141,3.500
face_100,329.410,1.551
q0_100,332.000,3.500
face_025,343.628,2.474
q0_025,347.372,3.500
face_000,355.077,2.115
q0_000,358.051,3.500
prompt,367.936,5.000
face_050,372.936,3.090
q1_050,376.654,3.500
face_025,387.846,2.628
q1_025,391.667,3.500
face_000,401.333,1.859
q1_000,404.359,3.500
face_100,416.859,2.833
q1_100,420.782,3.500
face_075,431.538,1.910
q1_075,434.590,3.500
prompt,441.423,5.000
face_100,446.423,3.500
q0_100,451.372,3.500
face_025,457.115,2.269
q0_025,460.346,3.500
face_050,467.397,2.321
q0_050,471.038,3.500
face_075,480.051,3.141
q0_075,483.872,3.500
face_000,488.526,2.526
q0_000,491.551,3.500
prompt,499.692,5.000
face_075,504.692,3.449
q1_075,509.538,3.500
face_000,515.936,3.346
q1_000,520.090,3.500
face_025,526.705,2.423
q1_025,530.500,3.500
face_050,542.782,3.244
q1_050,546.577,3.500
face_100,555.808,1.808
q1_100,559.038,3.500
