event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.910
q0_100,62.436,3.500
face_050,69.269,2.423
q0_050,72.346,3.500
face_000,82.667,2.167
q0_000,85.897,3.500
face_075,95.346,3.346
q0_075,99.449,3.500
face_025,104.103,2.474
q0_025,107.205,3.500
prompt,111.205,5.000
face_050,116.205,2.013
q1_050,119.308,3.500
face_025,124.833,2.115
q1_025,128.269,3.500
face_075,135.321,3.500
q1_075,139.936,3.500
face_100,146.551,2.577
q1_100,149.731,3.500
face_000,158.744,2.885
q1_000,162.564,3.500
prompt,174.192,5.000
face_050,179.192,2.269
q0_050,182.244,3.500
face_000,187.333,3.244
q0_000,191.436,3.500
face_075,199.577,2.321
q0_075,202.705,3.500
face_100,210.192,3.397
q0_100,214.577,3.500
face_025,226.641,3.090
q0_025,230.462,3.500
prompt,239.256,5.000
face_000,244.256,1.962
q1_000,247.590,3.500
face_050,259.000,3.038
q1_050,262.949,3.500
face_075,274.795,2.526
q1_075,278.821,3.500
face_025,289.577,2.731
q1_025,293.321,3.500
face_100,305.603,2.833
q1_100,309.603,3.500
prompt,320.795,5.000
face_075,325.795,2.936
q0_075,329.615,3.500
face_000,339.282,2.218
q0_000,342.000,3.500
face_100,346.436,3.192
q0_100,351.103,3.500
face_025,355.321,3.449
q0_025,359.321,3.500
face_050,369.423,1.500
q0_050,371.628,3.500
prompt,378.026,5.000
face_000,383.026,2.628
q1_000,386.872,3.500
face_050,399.372,1.654
q1_050,401.987,3.500
face_025,408.167,2.679
q1_025,412.038,3.500
face_075,423.013,2.064
q1_075,426.423,3.500
face_100,432.167,1.808
q1_100,435.423,3.500
prompt,443.128,5.000
face_000,448.128,2.987
q0_000,452.256,3.500
face_075,459.526,3.295
q0_075,464.064,3.500
face_025,470.026,2.782
q0_025,473.641,3.500
face_050,484.179,1.551
q0_050,487.128,3.500
face_100,497.013,2.372
q0_100,500.064,3.500
prompt,509.295,5.000
face_075,514.295,1.705
q1_075,517.295,3.500
face_025,522.167,1.859
q1_025,525.064,3.500
face_000,532.987,3.141
q1_000,537.397,3.500
face_100,542.705,1.603
q1_100,544.885,3.500
face_050,553.244,1.756
q1_050,556.423,3.500
