event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.090
q1_025,64.462,3.500
face_050,75.436,1.551
q1_050,78.128,3.500
face_000,86.705,3.141
q1_000,90.526,3.500
face_075,101.064,2.218
q1_075,103.808,3.500
face_100,113.256,2.679
q1_100,117.385,3.500
prompt,126.397,5.000
face_100,131.397,2.987
q0_100,135.115,3.500
face_025,141.949,2.321
q0_025,145.385,3.500
face_075,155.269,2.474
q0_075,159.090,3.500
face_000,167.449,2.269
q0_000,171.192,3.500
face_050,178.244,2.936
q0_050,181.962,3.500
prompt,193.372,5.000
face_025,198.372,1.603
q0_025,201.397,3.500
face_075,209.538,1.962
q0_075,213.000,3.500
face_100,222.231,2.731
q0_100,225.538,3.500
face_050,229.538,3.295
q0_050,234.026,3.500
face_000,239.333,3.449
q0_000,243.769,3.500
prompt,249.731,5.000
face_050,254.731,1.859
q1_050,257.423,3.500
face_000,261.859,2.064
q1_000,264.474,3.500
face_075,272.397,3.038
q1_075,276.346,3.500
face_025,288.628,2.013
q1_025,291.449,3.500
face_100,303.077,2.885
q1_100,307.256,3.500
prompt,311.910,5.000
face_075,316.910,3.500
q0_075,321.679,3.500
face_050,333.744,3.346
q0_050,338.333,3.500
face_025,348.000,2.115
q0_025,351.179,3.500
face_100,357.577,1.808
q0_100,360.474,3.500
face_000,365.564,1.910
q0_000,368.513,3.500
prompt,376.218,5.000
face_050,381.218,1.705
q1_050,383.782,3.500
face_025,395.628,2.372
q1_025,399.013,3.500
face_075,405.192,1.500
q1_075,407.295,3.500
face_100,418.051,3.192
q1_100,421.897,3.500
face_000,426.115,2.526
q1_000,429.808,3.500
prompt,434.679,5.000
face_075,439.679,2.423
q1_075,442.859,3.500
face_050,453.179,2.833
q1_050,456.513,3.500
face_100,462.256,3.244
q1_100,466.436,3.500
face_000,476.538,2.628
q1_000,480.564,3.500
face_025,488.051,2.167
q1_025,491.103,3.500
prompt,502.295,5.000
face_000,507.295,2.577
q0_000,510.577,3.500
face_075,523.077,3.397
q0_075,527.436,3.500
face_025,534.705,1.654
q0_025,537.577,3.500
face_050,544.192,1.756
q0_050,546.577,3.500
face_100,555.372,2.782
q0_100,559.474,3.500
