event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.936
q1_075,63.718,3.500
face_000,72.731,1.654
q1_000,75.526,3.500
face_100,82.795,2.423
q1_100,86.718,3.500
face_050,99.000,3.192
q1_050,103.564,3.500
face_025,112.795,2.013
q1_025,115.744,3.500
prompt,120.615,5.000
face_000,125.615,1.962
q0_000,128.872,3.500
face_050,136.795,2.167
q0_050,139.487,3.500
face_100,144.795,3.397
q0_100,148.872,3.500
face_075,155.051,2.269
q0_075,157.974,3.500
face_025,168.077,2.885
q0_025,171.590,3.500
prompt,181.256,5.000
face_100,186.256,2.833
q1_100,190.359,3.500
face_075,200.679,2.782
q1_075,204.372,3.500
face_000,211.205,3.244
q1_000,215.436,3.500
face_025,225.974,2.115
q1_025,229.436,3.500
face_050,234.962,2.218
q1_050,237.910,3.500
prompt,249.321,5.000
face_100,254.321,3.038
q0_100,257.936,3.500
face_075,269.782,3.346
q0_075,274.141,3.500
face_000,282.500,3.295
q0_000,286.962,3.500
face_025,299.026,1.756
q0_025,301.333,3.500
face_050,306.423,3.500
q0_050,310.756,3.500
prompt,321.731,5.000
face_050,326.731,2.577
q0_050,330.628,3.500
face_100,339.205,2.321
q0_100,342.333,3.500
face_025,348.731,1.551
q0_025,350.782,3.500
face_000,358.269,1.859
q0_000,361.321,3.500
face_075,370.115,1.910
q0_075,372.628,3.500
prompt,377.282,5.000
face_050,382.282,1.808
q1_050,384.974,3.500
face_100,392.026,1.500
q1_100,394.641,3.500
face_025,407.141,1.603
q1_025,410.218,3.500
face_075,414.218,2.372
q1_075,417.654,3.500
face_000,423.615,3.090
q1_000,427.795,3.500
prompt,432.013,5.000
face_075,437.013,2.064
q1_075,440.474,3.500
face_025,451.231,2.987
q1_025,454.974,3.500
face_000,459.410,2.474
q1_000,462.846,3.500
face_050,472.295,2.628
q1_050,475.628,3.500
face_100,487.256,3.449
q1_100,491.564,3.500
prompt,499.269,5.000
face_050,504.269,3.141
q0_050,508.859,3.500
face_025,520.051,2.679
q0_025,523.974,3.500
face_100,530.590,2.731
q0_100,534.744,3.500
face_000,540.487,2.526
q0_000,544.231,3.500
face_075,552.372,1.705
q0_075,555.115,3.500
