event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.115
q0_025,63.256,3.500
face_075,71.833,3.244
q0_075,76.526,3.500
face_050,84.013,2.628
q0_050,88.013,3.500
face_100,99.859,2.526
q0_100,103.423,3.500
face_000,108.949,1.551
q0_000,111.154,3.500
prompt,116.897,5.000
face_000,121.897,2.372
q1_000,125.513,3.500
face_075,136.923,3.449
q1_075,141.333,3.500
face_100,151.218,2.013
q1_100,154.064,3.500
face_050,158.064,3.141
q1_050,162.474,3.500
face_025,169.308,1.603
q1_025,171.923,3.500
prompt,177.013,5.000
face_075,182.013,1.808
q0_075,185.167,3.500
face_025,194.179,3.090
q0_025,197.872,3.500
face_100,202.526,3.397
q0_100,207.038,3.500
face_000,217.141,2.782
q0_000,220.782,3.500
face_050,225.218,1.654
q0_050,227.962,3.500
prompt,232.833,5.000
face_025,237.833,1.705
q1_025,240.962,3.500
face_000,245.179,2.679
q1_000,249.179,3.500
face_050,260.372,2.474
q1_050,263.423,3.500
face_075,275.705,3.346
q1_075,280.269,3.500
face_100,290.808,3.038
q1_100,294.628,3.500
prompt,302.551,5.000
face_050,307.551,2.269
q0_050,310.577,3.500
face_100,318.936,3.295
q0_100,323.397,3.500
face_075,332.628,1.756
q0_075,334.885,3.500
face_000,340.846,1.859
q0_000,344.205,3.500
face_025,350.385,2.731
q0_025,354.000,3.500
prompt,364.321,5.000
face_025,369.321,1.962
q1_025,371.833,3.500
face_075,384.333,2.423
q1_075,387.487,3.500
face_050,399.551,1.500
q1_050,402.449,3.500
face_100,409.064,3.500
q1_100,413.192,3.500
face_000,420.244,1.910
q1_000,422.679,3.500
prompt,431.474,5.000
face_025,436.474,2.321
q0_025,439.987,3.500
face_100,449.654,2.885
q0_100,454.013,3.500
face_075,465.641,2.577
q0_075,469.282,3.500
face_000,475.679,2.167
q0_000,478.782,3.500
face_050,489.538,2.833
q0_050,493.179,3.500
prompt,502.628,5.000
face_025,507.628,3.192
q1_025,511.500,3.500
face_075,519.205,2.987
q1_075,523.179,3.500
face_000,528.487,2.936
q1_000,532.333,3.500
face_100,543.308,2.218
q1_100,546.231,3.500
face_050,554.372,2.064
q1_050,557.731,3.500
