event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.526
q1_000,63.821,3.500
face_025,75.013,2.321
q1_025,78.013,3.500
face_075,83.103,3.449
q1_075,87.410,3.500
face_100,95.769,2.577
q1_100,99.744,3.500
face_050,105.487,2.013
q1_050,108.538,3.500
prompt,117.987,5.000
face_075,122.987,3.090
q0_075,127.577,3.500
face_000,136.590,1.756
q0_000,139.333,3.500
face_100,149.436,1.551
q0_100,151.821,3.500
face_050,159.308,3.295
q0_050,163.974,3.500
face_025,176.256,3.346
q0_025,180.385,3.500
prompt,191.795,5.000
face_050,196.795,2.679
q0_050,200.897,3.500
face_000,205.769,1.654
q0_000,208.692,3.500
face_075,218.577,2.833
q0_075,222.628,3.500
face_100,231.205,2.987
q0_100,234.769,3.500
face_025,239.423,2.936
q0_025,242.885,3.500
prompt,249.500,5.000
face_075,254.500,2.115
q1_075,257.756,3.500
face_025,269.603,2.167
q1_025,272.679,3.500
face_050,276.679,2.423
q1_050,280.295,3.500
face_000,288.000,1.603
q1_000,290.923,3.500
face_100,295.141,1.705
q1_100,298.013,3.500
prompt,307.679,5.000
face_000,312.679,1.500
q0_000,314.833,3.500
face_050,325.808,1.859
q0_050,328.397,3.500
face_075,332.833,3.500
q0_075,337.782,3.500
face_025,349.846,2.269
q0_025,353.077,3.500
face_100,358.603,2.474
q0_100,361.628,3.500
prompt,371.949,5.000
face_000,376.949,2.218
q1_000,379.923,3.500
face_050,392.423,2.628
q1_050,395.859,3.500
face_025,401.821,2.064
q1_025,405.231,3.500
face_075,412.500,2.731
q1_075,415.936,3.500
face_100,427.564,2.372
q1_100,430.872,3.500
prompt,439.013,5.000
face_025,444.013,1.910
q1_025,446.423,3.500
face_000,452.603,3.244
q1_000,457.090,3.500
face_075,463.487,2.885
q1_075,467.436,3.500
face_100,478.192,3.038
q1_100,482.705,3.500
face_050,493.244,3.397
q1_050,497.654,3.500
prompt,506.885,5.000
face_025,511.885,2.782
q0_025,515.295,3.500
face_100,524.090,1.808
q0_100,527.013,3.500
face_000,534.064,1.962
q0_000,536.910,3.500
face_050,542.218,3.192
q0_050,546.013,3.500
face_075,553.936,3.141
q0_075,558.167,3.500
