event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.808
q1_025,62.923,3.500
face_050,70.628,1.756
q1_050,73.423,3.500
face_000,84.397,2.474
q1_000,87.833,3.500
face_100,99.897,2.064
q1_100,103.359,3.500
face_075,109.321,1.654
q1_075,111.628,3.500
prompt,121.949,5.000
face_100,126.949,2.628
q0_100,131.051,3.500
face_025,139.846,3.295
q0_025,143.641,3.500
face_075,148.731,2.936
q0_075,152.244,3.500
face_050,163.654,2.269
q0_050,167.064,3.500
face_000,174.987,1.705
q0_000,178.064,3.500
prompt,187.513,5.000
face_025,192.513,3.141
q1_025,197.077,3.500
face_100,203.256,2.987
q1_100,206.769,3.500
face_075,219.269,2.731
q1_075,223.013,3.500
face_050,234.859,3.449
q1_050,239.526,3.500
face_000,247.667,3.038
q1_000,251.308,3.500
prompt,262.936,5.000
face_025,267.936,2.885
q0_025,271.577,3.500
face_050,280.154,2.372
q0_050,283.769,3.500
face_000,289.077,3.090
q0_000,292.846,3.500
face_075,299.897,1.500
q0_075,302.179,3.500
face_100,311.410,3.346
q0_100,316.205,3.500
prompt,324.564,5.000
face_050,329.564,3.244
q1_050,333.692,3.500
face_000,341.179,2.679
q1_000,345.205,3.500
face_100,355.744,3.500
q1_100,360.308,3.500
face_075,371.500,2.526
q1_075,374.577,3.500
face_025,383.590,2.115
q1_025,387.205,3.500
prompt,397.090,5.000
face_050,402.090,2.423
q0_050,405.218,3.500
face_025,415.974,1.551
q0_025,418.436,3.500
face_075,428.538,3.397
q0_075,433.128,3.500
face_000,437.346,1.859
q0_000,440.295,3.500
face_100,445.821,2.218
q0_100,449.308,3.500
prompt,456.141,5.000
face_025,461.141,2.833
q0_025,464.833,3.500
face_100,470.577,1.910
q0_100,473.474,3.500
face_000,477.910,3.192
q0_000,482.038,3.500
face_050,486.692,1.603
q0_050,489.462,3.500
face_075,496.731,2.321
q0_075,500.346,3.500
prompt,505.218,5.000
face_075,510.218,2.167
q1_075,513.218,3.500
face_050,517.218,2.577
q1_050,520.526,3.500
face_100,530.192,1.962
q1_100,532.782,3.500
face_025,545.064,2.782
q1_025,548.654,3.500
face_000,555.051,2.013
q1_000,558.385,3.500
