event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.474
q0_075,63.462,3.500
face_025,73.128,1.756
q0_025,75.590,3.500
face_100,81.333,2.423
q0_100,85.128,3.500
face_050,90.654,1.859
q0_050,93.987,3.500
face_000,104.308,2.269
q0_000,107.410,3.500
prompt,111.846,5.000
face_100,116.846,2.577
q1_100,120.103,3.500
face_025,128.679,2.679
q1_025,132.167,3.500
face_050,142.269,2.013
q1_050,145.244,3.500
face_075,157.308,3.141
q1_075,161.385,3.500
face_000,169.744,2.833
q1_000,173.667,3.500
prompt,181.808,5.000
face_100,186.808,3.295
q1_100,191.269,3.500
face_025,198.321,1.808
q1_025,201.038,3.500
face_075,210.269,1.705
q1_075,213.397,3.500
face_000,218.705,2.526
q1_000,222.577,3.500
face_050,228.756,1.603
q1_050,230.936,3.500
prompt,235.590,5.000
face_025,240.590,2.064
q0_025,243.154,3.500
face_050,248.026,2.885
q0_050,252.308,3.500
face_075,258.269,3.244
q0_075,262.038,3.500
face_100,273.667,2.218
q0_100,277.128,3.500
face_000,288.103,2.731
q0_000,291.949,3.500
prompt,297.038,5.000
face_050,302.038,3.346
q0_050,306.577,3.500
face_025,318.859,2.782
q0_025,322.679,3.500
face_100,326.897,2.321
q0_100,329.872,3.500
face_075,341.282,3.038
q0_075,345.538,3.500
face_000,355.423,1.500
q0_000,357.679,3.500
prompt,366.692,5.000
face_075,371.692,1.551
q1_075,374.564,3.500
face_000,382.051,1.910
q1_000,384.564,3.500
face_050,396.410,2.167
q1_050,399.308,3.500
face_025,406.141,2.372
q1_025,409.397,3.500
face_100,417.321,3.192
q1_100,421.295,3.500
prompt,433.795,5.000
face_100,438.795,2.987
q0_100,443.231,3.500
face_075,450.500,3.449
q0_075,454.577,3.500
face_000,462.282,1.654
q0_000,465.231,3.500
face_050,474.679,3.397
q0_050,479.346,3.500
face_025,483.346,2.115
q0_025,486.474,3.500
prompt,497.231,5.000
face_100,502.231,3.500
q1_100,507.231,3.500
face_025,516.026,2.936
q1_025,519.821,3.500
face_000,530.359,1.962
q1_000,533.385,3.500
face_075,544.577,3.090
q1_075,548.808,3.500
face_050,555.205,2.628
q1_050,558.385,3.500
