event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.500
q1_050,62.179,3.500
face_025,67.269,2.885
q1_025,71.013,3.500
face_075,79.808,2.731
q1_075,83.244,3.500
face_000,90.513,3.449
q1_000,95.154,3.500
face_100,105.692,2.679
q1_100,109.385,3.500
prompt,121.449,5.000
face_025,126.449,2.321
q0_025,129.321,3.500
face_050,134.846,2.372
q0_050,138.000,3.500
face_100,149.192,2.167
q0_100,152.244,3.500
face_000,160.167,3.038
q0_000,164.679,3.500
face_075,173.256,3.244
q0_075,177.154,3.500
prompt,187.910,5.000
face_100,192.910,1.808
q0_100,196.090,3.500
face_075,200.962,1.603
q0_075,203.141,3.500
face_000,214.769,1.756
q0_000,217.564,3.500
face_025,229.846,1.705
q0_025,232.051,3.500
face_050,243.026,1.654
q0_050,245.436,3.500
prompt,249.654,5.000
face_100,254.654,3.141
q1_100,259.115,3.500
face_025,265.949,2.628
q1_025,269.513,3.500
face_075,276.128,2.577
q1_075,279.821,3.500
face_050,288.179,2.936
q1_050,292.179,3.500
face_000,301.846,2.269
q1_000,305.538,3.500
prompt,314.551,5.000
face_100,319.551,3.295
q0_100,323.654,3.500
face_025,328.962,2.474
q0_025,332.936,3.500
face_075,342.821,3.192
q0_075,346.538,3.500
face_000,352.718,3.397
q0_000,357.205,3.500
face_050,368.615,2.064
q0_050,371.949,3.500
prompt,377.692,5.000
face_025,382.692,2.423
q1_025,386.513,3.500
face_000,390.513,3.346
q1_000,394.487,3.500
face_050,400.449,2.013
q1_050,403.705,3.500
face_075,416.205,1.962
q1_075,419.615,3.500
face_100,427.756,1.910
q1_100,430.654,3.500
prompt,440.756,5.000
face_075,445.756,2.833
q0_075,449.500,3.500
face_100,461.346,3.090
q0_100,465.397,3.500
face_025,471.795,1.859
q0_025,474.872,3.500
face_000,479.308,2.526
q0_000,483.128,3.500
face_050,490.179,2.782
q0_050,493.692,3.500
prompt,502.923,5.000
face_100,507.923,3.500
q1_100,512.026,3.500
face_025,519.513,2.218
q1_025,523.077,3.500
face_075,532.526,2.987
q1_075,536.679,3.500
face_000,544.385,1.551
q1_000,547.077,3.500
face_050,551.731,2.115
q1_050,554.679,3.500
