event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.756
q0_100,62.282,3.500
face_000,67.372,1.705
q0_000,70.423,3.500
face_050,75.949,3.295
q0_050,80.205,3.500
face_025,87.256,2.013
q0_025,90.513,3.500
face_075,100.179,2.115
q0_075,103.744,3.500
prompt,116.244,5.000
face_050,121.244,3.500
q1_050,125.679,3.500
face_000,130.115,3.346
q1_000,134.038,3.500
face_075,141.308,2.936
q1_075,145.051,3.500
face_025,151.013,2.987
q1_025,155.038,3.500
face_100,161.436,3.397
q1_100,165.538,3.500
prompt,172.372,5.000
face_075,177.372,2.782
q1_075,180.808,3.500
face_000,190.910,1.962
q1_000,194.141,3.500
face_100,200.756,2.577
q1_100,204.833,3.500
face_025,215.808,2.064
q1_025,218.962,3.500
face_050,230.590,3.449
q1_050,235.256,3.500
prompt,247.103,5.000
face_075,252.103,2.423
q0_075,255.949,3.500
face_050,261.692,3.244
q0_050,265.615,3.500
face_025,270.487,2.526
q0_025,273.641,3.500
face_000,285.923,3.090
q0_000,289.744,3.500
face_100,298.321,1.551
q0_100,300.885,3.500
prompt,304.885,5.000
face_025,309.885,2.731
q0_025,313.115,3.500
face_075,323.872,1.500
q0_075,326.538,3.500
face_100,334.026,2.372
q0_100,337.385,3.500
face_000,347.705,2.269
q0_000,351.269,3.500
face_050,360.500,3.141
q0_050,364.192,3.500
prompt,371.897,5.000
face_075,376.897,1.859
q1_075,379.667,3.500
face_000,387.590,2.628
q1_000,391.077,3.500
face_100,401.615,1.910
q1_100,404.282,3.500
face_050,414.167,3.038
q1_050,418.346,3.500
face_025,427.795,3.192
q1_025,432.308,3.500
prompt,438.487,5.000
face_025,443.487,2.321
q1_025,447.179,3.500
face_050,455.321,2.833
q1_050,458.987,3.500
face_000,467.782,1.603
q1_000,470.269,3.500
face_100,481.462,2.679
q1_100,485.205,3.500
face_075,493.564,2.885
q1_075,497.564,3.500
prompt,509.628,5.000
face_000,514.628,2.474
q0_000,517.885,3.500
face_075,522.538,1.654
q0_075,525.385,3.500
face_025,529.603,2.218
q0_025,533.218,3.500
face_050,538.526,2.167
q0_050,541.295,3.500
face_100,550.308,1.808
q0_100,553.590,3.500
