event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,3.449
q0_000,64.718,3.500
face_050,71.987,2.526
q0_050,75.474,3.500
face_075,86.885,2.987
q0_075,90.679,3.500
face_025,100.128,3.244
q0_025,104.308,3.500
face_100,109.615,2.013
q0_100,112.769,3.500
prompt,120.692,5.000
face_100,125.692,2.782
q1_100,129.256,3.500
face_025,138.269,1.910
q1_025,140.679,3.500
face_050,150.346,1.603
q1_050,152.859,3.500
face_000,163.615,2.064
q1_000,166.872,3.500
face_075,171.090,2.731
q1_075,175.192,3.500
prompt,180.064,5.000
face_075,185.064,3.346
q0_075,189.885,3.500
face_100,200.859,2.115
q0_100,204.397,3.500
face_000,212.974,2.885
q0_000,217.308,3.500
face_050,229.154,2.577
q0_050,232.769,3.500
face_025,238.949,3.500
q0_025,243.308,3.500
prompt,249.051,5.000
face_100,254.051,2.833
q1_100,257.974,3.500
face_050,267.205,2.372
q1_050,270.744,3.500
face_000,276.705,2.474
q1_000,279.756,3.500
face_025,285.282,3.397
q1_025,289.564,3.500
face_075,299.667,3.192
q1_075,304.179,3.500
prompt,312.538,5.000
face_050,317.538,1.859
q0_050,320.026,3.500
face_000,326.641,1.500
q0_000,329.487,3.500
face_025,339.372,2.269
q0_025,342.885,3.500
face_100,353.423,1.654
q0_100,356.577,3.500
face_075,363.628,3.141
q0_075,367.295,3.500
prompt,379.359,5.000
face_100,384.359,2.218
q1_100,387.308,3.500
face_050,391.744,1.808
q1_050,394.564,3.500
face_075,400.962,1.551
q1_075,403.115,3.500
face_025,410.821,1.705
q1_025,413.205,3.500
face_000,420.038,2.679
q1_000,423.833,3.500
prompt,435.026,5.000
face_050,440.026,3.295
q1_050,444.308,3.500
face_025,449.397,3.038
q1_025,452.987,3.500
face_075,460.474,3.090
q1_075,464.269,3.500
face_000,468.923,1.962
q1_000,472.282,3.500
face_100,480.423,2.423
q1_100,483.679,3.500
prompt,494.000,5.000
face_075,499.000,2.628
q0_075,502.282,3.500
face_000,506.282,2.936
q0_000,510.513,3.500
face_025,519.308,2.167
q0_025,522.692,3.500
face_100,534.974,2.321
q0_100,538.359,3.500
face_050,549.987,1.756
q0_050,552.500,3.500
