event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.192
q0_025,64.667,3.500
face_100,75.641,2.782
q0_100,79.256,3.500
face_000,86.090,3.346
q0_000,90.192,3.500
face_075,97.244,1.603
q0_075,99.474,3.500
face_050,105.436,2.474
q0_050,109.103,3.500
prompt,120.513,5.000
face_000,125.513,1.500
q1_000,128.231,3.500
face_100,137.679,2.679
q1_100,140.962,3.500
face_050,149.756,2.885
q1_050,153.551,3.500
face_075,162.782,3.038
q1_075,167.064,3.500
face_025,174.551,1.962
q1_025,177.859,3.500
prompt,182.295,5.000
face_025,187.295,2.269
q1_025,191.064,3.500
face_050,199.205,3.295
q1_050,203.872,3.500
face_000,210.487,2.833
q1_000,214.000,3.500
face_100,221.705,2.423
q1_100,225.141,3.500
face_075,237.423,1.756
q1_075,240.321,3.500
prompt,248.897,5.000
face_050,253.897,3.397
q0_050,258.000,3.500
face_000,269.628,1.705
q0_000,272.192,3.500
face_100,284.692,2.064
q0_100,287.795,3.500
face_075,297.679,1.808
q0_075,300.218,3.500
face_025,305.962,2.987
q0_025,310.064,3.500
prompt,320.167,5.000
face_025,325.167,2.936
q1_025,328.679,3.500
face_100,335.949,2.321
q1_100,338.795,3.500
face_050,350.859,3.449
q1_050,355.269,3.500
face_075,360.141,1.551
q1_075,362.500,3.500
face_000,368.026,1.859
q1_000,371.282,3.500
prompt,375.282,5.000
face_050,380.282,3.500
q0_050,384.872,3.500
face_025,392.795,1.654
q0_025,394.949,3.500
face_100,403.308,2.218
q0_100,406.846,3.500
face_000,418.038,1.910
q0_000,421.397,3.500
face_075,427.577,3.244
q0_075,432.244,3.500
prompt,436.897,5.000
face_050,441.897,2.115
q0_050,445.179,3.500
face_025,449.397,2.628
q0_025,452.577,3.500
face_075,463.115,2.372
q0_075,466.474,3.500
face_100,476.795,3.141
q0_100,480.590,3.500
face_000,489.603,2.577
q0_000,493.064,3.500
prompt,499.462,5.000
face_025,504.462,2.013
q1_025,507.256,3.500
face_050,516.923,2.526
q1_050,520.744,3.500
face_100,525.833,2.167
q1_100,529.269,3.500
face_075,540.026,2.731
q1_075,543.692,3.500
face_000,549.000,3.090
q1_000,553.154,3.500
