event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.167
q0_075,63.026,3.500
face_000,70.513,1.603
q0_000,73.179,3.500
face_100,83.064,1.654
q0_100,85.551,3.500
face_025,89.551,2.064
q0_025,93.115,3.500
face_050,103.436,2.628
q0_050,107.256,3.500
prompt,119.756,5.000
face_075,124.756,2.679
q1_075,128.910,3.500
face_000,134.654,2.936
q1_000,138.577,3.500
face_100,143.231,2.782
q1_100,146.718,3.500
face_025,157.692,1.808
q1_025,160.077,3.500
face_050,167.346,2.833
q1_050,171.218,3.500
prompt,175.436,5.000
face_025,180.436,2.731
q0_025,184.282,3.500
face_075,189.154,2.987
q0_075,193.308,3.500
face_000,200.359,2.423
q0_000,203.590,3.500
face_050,211.949,2.577
q0_050,215.897,3.500
face_100,220.987,1.910
q0_100,223.679,3.500
prompt,235.090,5.000
face_000,240.090,1.756
q1_000,243.141,3.500
face_075,254.769,2.372
q1_075,258.359,3.500
face_025,267.808,3.500
q1_025,271.910,3.500
face_100,282.667,2.115
q1_100,285.718,3.500
face_050,296.256,3.141
q1_050,300.359,3.500
prompt,312.423,5.000
face_000,317.423,3.449
q0_000,321.526,3.500
face_100,330.103,2.218
q0_100,333.000,3.500
face_025,344.846,2.885
q0_025,348.641,3.500
face_050,358.744,3.192
q0_050,362.949,3.500
face_075,374.141,1.551
q0_075,377.115,3.500
prompt,386.346,5.000
face_050,391.346,1.859
q1_050,393.936,3.500
face_100,400.769,3.038
q1_100,405.051,3.500
face_075,414.064,3.295
q1_075,418.808,3.500
face_000,423.244,2.474
q1_000,426.218,3.500
face_025,431.526,3.397
q1_025,435.474,3.500
prompt,445.141,5.000
face_075,450.141,2.321
q1_075,453.218,3.500
face_000,461.359,1.500
q1_000,464.256,3.500
face_050,472.179,2.526
q1_050,475.231,3.500
face_025,481.846,3.244
q1_025,486.179,3.500
face_100,492.577,3.090
q1_100,497.013,3.500
prompt,505.808,5.000
face_075,510.808,3.346
q0_075,515.474,3.500
face_000,523.179,2.269
q0_000,526.718,3.500
face_100,532.679,1.962
q0_100,535.269,3.500
face_050,540.795,1.705
q0_050,543.385,3.500
face_025,549.564,2.013
q0_025,552.718,3.500
