event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.808
q1_050,62.769,3.500
face_000,72.654,1.654
q1_000,75.218,3.500
face_075,85.321,1.603
q1_075,87.526,3.500
face_025,93.487,2.577
q1_025,96.923,3.500
face_100,108.333,1.859
q1_100,111.615,3.500
prompt,116.923,5.000
face_100,121.923,2.628
q0_100,125.872,3.500
face_075,135.321,2.423
q0_075,138.397,3.500
face_000,149.154,3.500
q0_000,153.282,3.500
face_050,159.462,2.936
q0_050,163.179,3.500
face_025,170.449,2.167
q0_025,174.090,3.500
prompt,185.064,5.000
face_075,190.064,3.038
q1_075,194.603,3.500
face_050,204.923,2.679
q1_050,208.128,3.500
face_025,217.141,2.833
q1_025,221.269,3.500
face_000,227.885,1.756
q1_000,230.731,3.500
face_100,236.256,3.192
q1_100,240.795,3.500
prompt,250.462,5.000
face_100,255.462,2.885
q0_100,259.051,3.500
face_000,264.795,2.064
q0_000,267.359,3.500
face_025,279.205,1.705
q0_025,282.077,3.500
face_075,289.128,3.346
q0_075,293.051,3.500
face_050,300.538,3.449
q0_050,305.179,3.500
prompt,309.397,5.000
face_075,314.397,3.397
q1_075,319.167,3.500
face_025,327.526,1.551
q1_025,330.090,3.500
face_100,336.487,2.115
q1_100,339.744,3.500
face_050,343.744,2.372
q1_050,347.513,3.500
face_000,358.051,2.269
q1_000,361.256,3.500
prompt,368.090,5.000
face_000,373.090,1.910
q0_000,375.885,3.500
face_100,387.949,1.500
q0_100,390.205,3.500
face_025,398.346,2.526
q0_025,401.936,3.500
face_050,406.372,1.962
q0_050,409.782,3.500
face_075,418.359,3.090
q0_075,422.282,3.500
prompt,430.205,5.000
face_000,435.205,2.474
q1_000,438.718,3.500
face_100,446.423,3.141
q1_100,450.295,3.500
face_050,461.487,2.987
q1_050,465.026,3.500
face_025,476.654,2.013
q1_025,479.782,3.500
face_075,489.013,2.731
q1_075,492.962,3.500
prompt,505.244,5.000
face_000,510.244,2.218
q0_000,513.705,3.500
face_050,522.500,3.295
q0_050,526.782,3.500
face_025,531.436,2.782
q0_025,534.897,3.500
face_075,539.769,2.321
q0_075,543.359,3.500
face_100,555.859,3.244
q0_100,559.910,3.500
