event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.141
q0_075,63.949,3.500
face_025,70.346,3.090
q0_025,74.756,3.500
face_000,85.077,3.038
q0_000,89.026,3.500
face_100,99.564,2.218
q0_100,103.179,3.500
face_050,115.026,2.064
q0_050,118.513,3.500
prompt,129.487,5.000
face_075,134.487,3.449
q1_075,139.026,3.500
face_000,145.641,1.910
q1_000,148.333,3.500
face_050,156.256,1.500
q1_050,158.872,3.500
face_025,165.923,1.654
q1_025,168.795,3.500
face_100,176.500,2.782
q1_100,180.167,3.500
prompt,188.526,5.000
face_100,193.526,2.936
q0_100,197.449,3.500
face_075,203.628,1.603
q0_075,205.859,3.500
face_025,213.128,3.295
q0_025,217.769,3.500
face_000,227.872,1.962
q0_000,231.000,3.500
face_050,243.500,1.551
q0_050,246.551,3.500
prompt,255.346,5.000
face_100,260.346,2.885
q1_100,263.885,3.500
face_050,275.077,2.321
q1_050,278.231,3.500
face_075,282.667,2.013
q1_075,285.256,3.500
face_000,297.538,3.346
q1_000,301.897,3.500
face_025,312.654,2.731
q1_025,315.936,3.500
prompt,320.808,5.000
face_025,325.808,1.705
q0_025,328.577,3.500
face_100,337.808,2.526
q0_100,341.013,3.500
face_050,345.667,2.987
q0_050,349.410,3.500
face_000,354.500,2.628
q0_000,358.269,3.500
face_075,363.795,2.269
q0_075,366.667,3.500
prompt,370.885,5.000
face_000,375.885,2.577
q1_000,378.987,3.500
face_075,384.731,2.679
q1_075,388.654,3.500
face_025,394.615,3.244
q1_025,398.359,3.500
face_050,407.808,2.474
q1_050,411.218,3.500
face_100,420.231,3.397
q1_100,424.487,3.500
prompt,434.154,5.000
face_000,439.154,3.192
q0_000,443.538,3.500
face_075,454.949,3.500
q0_075,459.821,3.500
face_100,471.885,2.167
q0_100,475.526,3.500
face_025,485.410,2.833
q0_025,489.205,3.500
face_050,496.692,1.859
q0_050,499.282,3.500
prompt,506.115,5.000
face_075,511.115,2.423
q1_075,514.808,3.500
face_050,518.808,1.808
q1_050,522.064,3.500
face_025,530.205,2.115
q1_025,533.026,3.500
face_100,544.654,2.372
q1_100,548.321,3.500
face_000,556.897,1.756
q1_000,559.692,3.500
