event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.526
q1_075,63.692,3.500
face_025,69.000,1.962
q1_025,72.282,3.500
face_100,79.769,2.987
q1_100,83.538,3.500
face_000,94.513,1.500
q1_000,97.051,3.500
face_050,102.795,3.192
q1_050,106.641,3.500
prompt,114.346,5.000
face_100,119.346,3.141
q0_100,123.705,3.500
face_000,129.667,1.808
q0_000,132.949,3.500
face_050,137.603,1.859
q0_050,140.090,3.500
face_025,147.141,2.167
q0_025,150.218,3.500
face_075,158.359,2.269
q0_075,161.487,3.500
prompt,171.372,5.000
face_025,176.372,3.449
q1_025,181.244,3.500
face_000,185.462,3.090
q1_000,189.923,3.500
face_050,201.333,3.397
q1_050,205.872,3.500
face_100,215.321,2.885
q1_100,219.654,3.500
face_075,230.192,1.705
q1_075,233.397,3.500
prompt,245.679,5.000
face_050,250.679,1.551
q0_050,253.064,3.500
face_025,262.295,2.936
q0_025,266.244,3.500
face_100,277.872,2.628
q0_100,281.256,3.500
face_000,286.782,2.218
q0_000,290.295,3.500
face_075,300.397,2.064
q0_075,303.808,3.500
prompt,315.000,5.000
face_025,320.000,2.115
q0_025,322.846,3.500
face_000,335.346,1.654
q0_000,337.885,3.500
face_050,344.064,3.295
q0_050,348.628,3.500
face_100,360.692,2.423
q0_100,363.795,3.500
face_075,368.231,2.013
q0_075,371.333,3.500
prompt,376.205,5.000
face_000,381.205,1.603
q1_000,383.308,3.500
face_100,392.974,3.244
q1_100,397.333,3.500
face_075,409.179,2.833
q1_075,413.205,3.500
face_050,422.000,3.500
q1_050,426.026,3.500
face_025,434.603,2.731
q1_025,437.910,3.500
prompt,444.744,5.000
face_050,449.744,2.372
q0_050,453.077,3.500
face_000,459.692,2.321
q0_000,462.564,3.500
face_075,470.487,2.577
q0_075,474.308,3.500
face_025,484.628,2.474
q0_025,487.705,3.500
face_100,491.705,1.756
q0_100,494.167,3.500
prompt,503.179,5.000
face_050,508.179,3.038
q1_050,512.615,3.500
face_025,519.885,2.782
q1_025,523.474,3.500
face_075,531.833,2.679
q1_075,535.577,3.500
face_100,546.333,1.910
q1_100,549.179,3.500
face_000,555.577,3.346
q1_000,559.910,3.500
