event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.269
q0_075,63.692,3.500
face_025,75.321,2.064
q0_025,78.859,3.500
face_000,82.859,3.397
q0_000,87.115,3.500
face_100,97.872,1.654
q0_100,100.769,3.500
face_050,110.654,1.756
q0_050,113.423,3.500
prompt,117.859,5.000
face_100,122.859,1.910
q1_100,126.090,3.500
face_050,137.500,2.885
q1_050,141.679,3.500
face_075,145.897,2.936
q1_075,149.744,3.500
face_000,160.718,3.449
q1_000,165.231,3.500
face_025,171.410,2.987
q1_025,175.564,3.500
prompt,180.436,5.000
face_100,185.436,3.192
q1_100,189.308,3.500
face_000,197.667,3.244
q1_000,201.949,3.500
face_025,211.615,1.859
q1_025,214.205,3.500
face_050,220.821,1.603
q1_050,223.000,3.500
face_075,228.744,2.474
q1_075,232.205,3.500
prompt,244.705,5.000
face_050,249.705,2.679
q0_050,253.833,3.500
face_025,259.795,2.577
q0_025,263.308,3.500
face_100,268.397,2.013
q0_100,271.551,3.500
face_075,281.654,2.526
q0_075,284.679,3.500
face_000,294.128,2.731
q0_000,298.128,3.500
prompt,306.923,5.000
face_050,311.923,1.551
q0_050,314.026,3.500
face_000,319.551,3.141
q0_000,323.295,3.500
face_025,328.603,1.808
q0_025,331.603,3.500
face_100,341.923,3.038
q0_100,345.923,3.500
face_075,357.769,3.090
q0_075,361.949,3.500
prompt,366.603,5.000
face_050,371.603,2.372
q1_050,374.782,3.500
face_025,382.705,2.115
q1_025,385.705,3.500
face_075,394.936,1.962
q1_075,397.423,3.500
face_100,409.487,2.167
q1_100,412.359,3.500
face_000,419.628,2.628
q1_000,423.372,3.500
prompt,430.423,5.000
face_000,435.423,2.833
q1_000,439.654,3.500
face_025,447.795,2.423
q1_025,450.974,3.500
face_100,457.808,3.295
q1_100,462.474,3.500
face_075,471.487,2.218
q1_075,474.923,3.500
face_050,481.321,1.705
q1_050,483.859,3.500
prompt,491.346,5.000
face_025,496.346,3.500
q0_025,500.474,3.500
face_050,511.667,2.782
q0_050,515.103,3.500
face_100,522.808,1.500
q0_100,525.090,3.500
face_075,535.628,2.321
q0_075,539.295,3.500
face_000,551.577,3.346
q0_000,556.423,3.500
