event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.628
q0_000,63.949,3.500
face_100,68.385,2.474
q0_100,71.667,3.500
face_025,81.987,1.500
q0_025,84.321,3.500
face_050,96.603,3.090
q0_050,100.218,3.500
face_075,110.321,3.244
q0_075,115.013,3.500
prompt,121.846,5.000
face_075,126.846,2.423
q1_075,129.769,3.500
face_000,140.526,1.756
q1_000,143.397,3.500
face_025,154.372,1.603
q1_025,157.167,3.500
face_050,161.385,2.167
q1_050,164.821,3.500
face_100,174.051,3.346
q1_100,178.026,3.500
prompt,189.436,5.000
face_100,194.436,2.064
q1_100,197.077,3.500
face_075,207.615,2.987
q1_075,211.897,3.500
face_050,217.859,1.654
q1_050,220.551,3.500
face_025,232.615,3.295
q1_025,236.590,3.500
face_000,246.256,2.013
q1_000,249.154,3.500
prompt,257.731,5.000
face_075,262.731,2.269
q0_075,266.372,3.500
face_000,278.218,2.321
q0_000,281.321,3.500
face_050,292.949,1.859
q0_050,296.282,3.500
face_100,303.333,2.782
q0_100,307.513,3.500
face_025,316.962,1.808
q0_025,319.987,3.500
prompt,325.731,5.000
face_100,330.731,3.141
q0_100,335.372,3.500
face_075,344.167,1.551
q0_075,346.962,3.500
face_025,353.577,2.936
q0_025,357.500,3.500
face_000,366.513,3.192
q0_000,370.308,3.500
face_050,378.231,2.372
q0_050,381.462,3.500
prompt,389.167,5.000
face_000,394.167,1.962
q1_000,396.782,3.500
face_100,401.654,3.449
q1_100,405.833,3.500
face_050,413.974,2.218
q1_050,417.128,3.500
face_075,424.397,2.833
q1_075,428.577,3.500
face_025,441.077,2.885
q1_025,444.513,3.500
prompt,449.167,5.000
face_050,454.167,2.679
q1_050,457.808,3.500
face_025,469.000,1.705
q1_025,471.410,3.500
face_075,476.500,2.577
q1_075,479.987,3.500
face_100,487.474,2.526
q1_100,491.064,3.500
face_000,496.590,3.397
q1_000,501.154,3.500
prompt,509.513,5.000
face_100,514.513,1.910
q0_100,517.564,3.500
face_025,523.744,3.500
q0_025,528.000,3.500
face_075,537.885,2.115
q0_075,541.013,3.500
face_000,546.321,3.038
q0_000,550.782,3.500
face_050,554.782,2.731
q0_050,558.603,3.500
