event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.090
q1_075,64.077,3.500
face_025,72.436,2.372
q1_025,75.564,3.500
face_100,88.064,2.064
q1_100,91.346,3.500
face_000,101.231,3.500
q1_000,105.615,3.500
face_050,112.013,2.167
q1_050,115.269,3.500
prompt,120.795,5.000
face_000,125.795,3.038
q0_000,129.897,3.500
face_050,139.564,1.756
q0_050,141.872,3.500
face_025,152.192,2.474
q0_025,155.295,3.500
face_100,164.526,2.013
q0_100,167.244,3.500
face_075,174.513,2.833
q0_075,178.282,3.500
prompt,185.115,5.000
face_000,190.115,1.551
q1_000,192.936,3.500
face_025,204.346,2.115
q1_025,207.321,3.500
face_050,219.603,2.321
q1_050,222.936,3.500
face_075,228.679,2.218
q1_075,232.372,3.500
face_100,240.077,2.423
q1_100,243.103,3.500
prompt,248.192,5.000
face_075,253.192,3.244
q0_075,257.679,3.500
face_050,269.744,2.526
q0_050,273.179,3.500
face_025,282.192,1.859
q0_025,284.731,3.500
face_000,295.269,2.269
q0_000,298.064,3.500
face_100,309.256,3.346
q0_100,313.795,3.500
prompt,325.423,5.000
face_100,330.423,1.705
q0_100,333.500,3.500
face_000,345.346,3.449
q0_000,349.910,3.500
face_075,360.013,1.962
q0_075,362.551,3.500
face_050,373.526,3.295
q0_050,378.244,3.500
face_025,382.462,2.628
q0_025,386.590,3.500
prompt,391.462,5.000
face_100,396.462,1.500
q1_100,398.462,3.500
face_075,407.910,1.654
q1_075,410.346,3.500
face_025,414.782,2.936
q1_025,418.526,3.500
face_000,427.103,2.731
q1_000,431.000,3.500
face_050,435.654,3.397
q1_050,440.013,3.500
prompt,445.974,5.000
face_100,450.974,2.885
q1_100,455.256,3.500
face_025,460.564,1.603
q1_025,462.897,3.500
face_050,469.513,3.192
q1_050,473.744,3.500
face_000,477.744,1.808
q1_000,481.000,3.500
face_075,489.795,2.782
q1_075,493.410,3.500
prompt,501.333,5.000
face_000,506.333,2.679
q0_000,510.333,3.500
face_075,521.090,2.987
q0_075,525.218,3.500
face_050,532.705,1.910
q0_050,535.269,3.500
face_025,542.321,2.577
q0_025,546.244,3.500
face_100,554.385,3.141
q0_100,558.821,3.500
