event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.987
q0_000,63.821,3.500
face_025,70.000,2.115
q0_025,73.026,3.500
face_100,84.218,2.269
q0_100,87.269,3.500
face_050,99.115,3.141
q0_050,103.500,3.500
face_075,110.987,2.731
q0_075,114.244,3.500
prompt,122.821,5.000
face_050,127.821,2.372
q1_050,131.590,3.500
face_075,141.910,2.679
q1_075,145.346,3.500
face_100,157.410,3.038
q1_100,161.821,3.500
face_025,169.526,3.397
q1_025,174.218,3.500
face_000,180.179,3.295
q1_000,184.795,3.500
prompt,191.410,5.000
face_100,196.410,3.244
q0_100,200.795,3.500
face_075,212.423,2.885
q0_075,216.372,3.500
face_025,222.115,3.090
q0_025,225.782,3.500
face_050,236.538,2.577
q0_050,240.282,3.500
face_000,252.564,2.321
q0_000,255.564,3.500
prompt,262.833,5.000
face_100,267.833,2.167
q1_100,270.859,3.500
face_025,275.731,1.654
q1_025,277.987,3.500
face_050,290.487,2.936
q1_050,294.231,3.500
face_075,302.154,2.013
q1_075,305.385,3.500
face_000,310.910,1.603
q1_000,313.987,3.500
prompt,320.821,5.000
face_075,325.821,1.808
q0_075,328.615,3.500
face_025,335.013,1.705
q0_025,337.603,3.500
face_000,347.269,1.962
q0_000,349.782,3.500
face_050,360.756,2.833
q0_050,365.013,3.500
face_100,369.013,2.628
q0_100,372.679,3.500
prompt,381.910,5.000
face_075,386.910,1.910
q1_075,389.526,3.500
face_100,400.936,2.474
q1_100,404.038,3.500
face_025,409.128,1.500
q1_025,411.744,3.500
face_050,420.103,2.526
q1_050,423.718,3.500
face_000,431.859,3.346
q1_000,435.859,3.500
prompt,445.744,5.000
face_025,450.744,2.064
q1_025,453.769,3.500
face_100,458.423,1.756
q1_100,460.910,3.500
face_075,470.359,2.782
q1_075,474.077,3.500
face_050,479.385,1.551
q1_050,481.949,3.500
face_000,492.487,3.192
q1_000,497.179,3.500
prompt,504.231,5.000
face_075,509.231,1.859
q0_075,512.282,3.500
face_025,516.718,3.449
q0_025,520.667,3.500
face_100,524.885,2.218
q0_100,528.372,3.500
face_050,538.474,2.423
q0_050,542.346,3.500
face_000,551.141,3.500
q0_000,555.987,3.500
