event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.551
q1_100,62.462,3.500
face_000,74.526,1.859
q1_000,77.423,3.500
face_050,85.782,3.141
q1_050,89.782,3.500
face_075,94.654,2.987
q1_075,98.936,3.500
face_025,103.590,2.218
q1_025,106.641,3.500
prompt,112.603,5.000
face_000,117.603,1.500
q0_000,120.500,3.500
face_025,132.128,2.885
q0_025,136.077,3.500
face_100,142.692,2.577
q0_100,146.256,3.500
face_075,153.744,3.346
q0_075,158.205,3.500
face_050,163.949,2.423
q0_050,167.333,3.500
prompt,176.346,5.000
face_100,181.346,2.013
q1_100,184.115,3.500
face_025,192.692,3.449
q1_025,196.667,3.500
face_050,203.500,2.372
q1_050,206.526,3.500
face_075,213.795,2.833
q1_075,217.821,3.500
face_000,230.321,3.244
q1_000,234.064,3.500
prompt,244.385,5.000
face_025,249.385,1.808
q0_025,252.436,3.500
face_000,256.654,2.526
q0_000,260.654,3.500
face_050,265.090,3.295
q0_050,269.551,3.500
face_100,277.692,2.628
q0_100,281.538,3.500
face_075,290.333,3.192
q0_075,294.846,3.500
prompt,306.038,5.000
face_050,311.038,3.038
q0_050,315.013,3.500
face_100,327.295,2.167
q0_100,330.192,3.500
face_025,334.192,1.705
q0_025,337.321,3.500
face_075,347.423,2.269
q0_075,351.064,3.500
face_000,356.372,1.910
q0_000,359.731,3.500
prompt,364.821,5.000
face_025,369.821,2.321
q1_025,373.487,3.500
face_000,383.372,3.500
q1_000,387.756,3.500
face_050,398.513,2.115
q1_050,401.256,3.500
face_075,412.667,2.474
q1_075,416.154,3.500
face_100,425.385,2.731
q1_100,429.256,3.500
prompt,441.103,5.000
face_050,446.103,1.603
q1_050,449.205,3.500
face_100,454.731,2.782
q1_100,458.218,3.500
face_075,467.885,1.654
q1_075,470.090,3.500
face_000,478.013,2.936
q1_000,481.756,3.500
face_025,488.808,2.679
q1_025,492.090,3.500
prompt,501.538,5.000
face_100,506.538,1.756
q0_100,509.564,3.500
face_075,515.744,3.397
q0_075,519.821,3.500
face_050,530.795,3.090
q0_050,534.667,3.500
face_025,542.372,1.962
q0_025,544.910,3.500
face_000,555.449,2.064
q0_000,558.603,3.500
