event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.577
q1_100,63.308,3.500
face_025,75.808,3.192
q1_025,80.167,3.500
face_000,87.872,1.551
q1_000,90.821,3.500
face_075,96.782,3.090
q1_075,101.295,3.500
face_050,109.218,3.449
q1_050,113.679,3.500
prompt,123.128,5.000
face_050,128.128,2.782
q0_050,132.205,3.500
face_025,142.962,1.500
q0_025,145.910,3.500
face_075,155.795,2.679
q0_075,159.231,3.500
face_100,167.590,2.731
q0_100,170.846,3.500
face_000,182.910,1.859
q0_000,185.987,3.500
prompt,197.615,5.000
face_075,202.615,3.244
q1_075,206.846,3.500
face_100,216.077,3.397
q1_100,220.538,3.500
face_050,224.756,1.962
q1_050,227.910,3.500
face_025,236.923,2.372
q1_025,240.154,3.500
face_000,250.256,3.141
q1_000,254.179,3.500
prompt,261.231,5.000
face_000,266.231,2.064
q0_000,269.333,3.500
face_025,280.526,3.295
q0_025,285.090,3.500
face_075,296.500,2.526
q0_075,299.679,3.500
face_050,310.218,2.218
q0_050,312.936,3.500
face_100,322.603,2.987
q0_100,326.218,3.500
prompt,333.705,5.000
face_000,338.705,2.474
q1_000,341.859,3.500
face_075,347.385,1.603
q1_075,350.128,3.500
face_050,361.103,2.423
q1_050,365.000,3.500
face_025,371.833,2.269
q1_025,375.218,3.500
face_100,379.872,2.936
q1_100,384.051,3.500
prompt,388.487,5.000
face_025,393.487,2.115
q0_025,396.974,3.500
face_050,402.064,2.013
q0_050,405.397,3.500
face_075,417.679,2.833
q0_075,421.423,3.500
face_000,433.269,3.038
q0_000,437.244,3.500
face_100,442.551,2.628
q0_100,445.987,3.500
prompt,450.859,5.000
face_025,455.859,3.346
q0_025,459.808,3.500
face_100,466.205,1.756
q0_100,469.051,3.500
face_075,479.372,2.885
q0_075,482.833,3.500
face_000,489.449,2.321
q0_000,492.321,3.500
face_050,500.897,1.654
q0_050,503.513,3.500
prompt,510.782,5.000
face_025,515.782,3.500
q1_025,520.782,3.500
face_075,526.526,1.808
q1_075,529.218,3.500
face_000,535.397,1.705
q1_000,537.936,3.500
face_100,541.936,2.167
q1_100,545.449,3.500
face_050,553.590,1.910
q1_050,556.205,3.500
