event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.321
q1_100,63.615,3.500
face_025,75.897,1.808
q1_025,78.333,3.500
face_000,83.859,3.192
q1_000,88.372,3.500
face_050,92.808,1.500
q1_050,95.449,3.500
face_075,104.244,1.603
q1_075,106.859,3.500
prompt,113.474,5.000
face_075,118.474,2.577
q0_075,121.987,3.500
face_050,129.038,2.679
q0_050,132.577,3.500
face_100,142.897,3.500
q0_100,146.923,3.500
face_025,155.936,2.474
q0_025,159.115,3.500
face_000,163.987,1.705
q0_000,166.731,3.500
prompt,172.038,5.000
face_100,177.038,2.218
q1_100,180.756,3.500
face_025,186.936,2.731
q1_025,190.500,3.500
face_075,201.256,3.090
q1_075,205.564,3.500
face_050,215.231,1.551
q1_050,217.462,3.500
face_000,224.731,2.885
q1_000,228.679,3.500
prompt,232.679,5.000
face_000,237.679,2.833
q0_000,241.782,3.500
face_025,247.744,2.526
q0_025,251.000,3.500
face_050,261.974,2.269
q0_050,265.205,3.500
face_100,275.308,2.987
q0_100,279.205,3.500
face_075,289.744,2.423
q0_075,292.667,3.500
prompt,303.859,5.000
face_000,308.859,1.654
q0_000,311.962,3.500
face_050,323.808,2.115
q0_050,327.269,3.500
face_025,332.359,3.346
q0_025,336.821,3.500
face_075,346.705,2.372
q0_075,350.474,3.500
face_100,362.103,1.859
q0_100,365.051,3.500
prompt,372.538,5.000
face_100,377.538,2.936
q1_100,381.846,3.500
face_025,386.500,1.962
q1_025,389.705,3.500
face_000,398.064,1.756
q1_000,400.987,3.500
face_050,409.128,2.064
q1_050,412.615,3.500
face_075,419.449,1.910
q1_075,421.910,3.500
prompt,428.308,5.000
face_050,433.308,3.038
q0_050,436.949,3.500
face_025,441.167,2.167
q0_025,443.910,3.500
face_075,456.410,2.782
q0_075,460.385,3.500
face_100,472.449,2.013
q0_100,475.449,3.500
face_000,486.859,3.141
q0_000,490.654,3.500
prompt,499.885,5.000
face_000,504.885,2.628
q1_000,508.295,3.500
face_050,516.872,3.295
q1_050,520.974,3.500
face_075,528.679,3.449
q1_075,532.885,3.500
face_100,542.333,3.397
q1_100,547.205,3.500
face_025,552.949,3.244
q1_025,557.077,3.500
