event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.500
q1_075,62.872,3.500
face_000,66.872,3.295
q1_000,70.718,3.500
face_050,78.859,2.885
q1_050,82.449,3.500
face_025,91.679,1.808
q1_025,94.603,3.500
face_100,106.231,2.936
q1_100,109.667,3.500
prompt,116.064,5.000
face_000,121.064,2.218
q0_000,124.603,3.500
face_025,136.667,2.423
q0_025,140.179,3.500
face_100,150.282,3.500
q0_100,155.256,3.500
face_050,161.218,1.603
q0_050,164.064,3.500
face_075,173.077,2.782
q0_075,176.923,3.500
prompt,185.282,5.000
face_100,190.282,3.090
q1_100,194.872,3.500
face_025,201.051,3.038
q1_025,205.282,3.500
face_050,216.038,1.705
q1_050,218.526,3.500
face_075,229.500,2.526
q1_075,232.603,3.500
face_000,239.872,3.192
q1_000,244.000,3.500
prompt,251.705,5.000
face_000,256.705,1.962
q0_000,260.013,3.500
face_100,265.321,3.346
q0_100,269.808,3.500
face_050,281.654,1.859
q0_050,284.782,3.500
face_025,290.526,2.577
q0_025,293.756,3.500
face_075,300.590,2.064
q0_075,303.179,3.500
prompt,308.051,5.000
face_100,313.051,2.013
q1_100,315.897,3.500
face_000,325.564,1.756
q1_000,328.538,3.500
face_025,332.756,3.141
q1_025,336.705,3.500
face_075,342.231,2.167
q1_075,345.846,3.500
face_050,352.897,3.449
q1_050,357.744,3.500
prompt,365.231,5.000
face_025,370.231,3.244
q0_025,374.385,3.500
face_050,379.038,1.654
q0_050,381.321,3.500
face_075,390.769,3.397
q0_075,395.590,3.500
face_000,403.513,2.321
q0_000,406.692,3.500
face_100,413.308,2.115
q0_100,416.154,3.500
prompt,420.590,5.000
face_050,425.590,2.679
q0_050,429.154,3.500
face_000,434.244,2.269
q0_000,437.808,3.500
face_075,450.090,2.833
q0_075,454.090,3.500
face_025,462.667,2.628
q0_025,466.256,3.500
face_100,476.577,1.551
q0_100,478.731,3.500
prompt,489.269,5.000
face_000,494.269,2.474
q1_000,497.782,3.500
face_050,510.282,2.731
q1_050,514.000,3.500
face_025,525.192,1.910
q1_025,527.782,3.500
face_100,539.192,2.987
q1_100,543.192,3.500
face_075,553.077,2.372
q1_075,556.205,3.500
