event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.628
q0_075,63.538,3.500
face_025,67.756,1.859
q0_025,70.474,3.500
face_050,79.269,2.885
q0_050,83.423,3.500
face_000,88.731,3.090
q0_000,93.141,3.500
face_100,99.103,1.962
q0_100,102.487,3.500
prompt,110.410,5.000
face_000,115.410,3.449
q1_000,119.744,3.500
face_025,126.359,2.321
q1_025,129.769,3.500
face_075,134.205,2.782
q1_075,137.590,3.500
face_050,150.090,3.192
q1_050,154.628,3.500
face_100,166.038,1.910
q1_100,169.397,3.500
prompt,175.795,5.000
face_050,180.795,2.833
q0_050,185.000,3.500
face_075,192.705,1.603
q0_075,195.295,3.500
face_025,204.526,1.808
q0_025,206.962,3.500
face_000,210.962,3.141
q0_000,214.833,3.500
face_100,225.372,1.654
q0_100,228.218,3.500
prompt,239.410,5.000
face_000,244.410,2.679
q1_000,248.205,3.500
face_025,252.859,3.346
q1_025,257.603,3.500
face_075,267.051,1.705
q1_075,269.821,3.500
face_050,275.564,2.013
q1_050,278.231,3.500
face_100,290.295,2.423
q1_100,293.859,3.500
prompt,304.615,5.000
face_000,309.615,2.936
q0_000,313.487,3.500
face_025,323.154,3.397
q0_025,327.385,3.500
face_075,339.667,2.269
q0_075,343.231,3.500
face_050,350.500,2.474
q0_050,353.731,3.500
face_100,362.744,1.756
q0_100,365.000,3.500
prompt,376.846,5.000
face_100,381.846,1.551
q1_100,384.615,3.500
face_075,394.936,3.244
q1_075,399.679,3.500
face_025,410.654,2.577
q1_025,414.244,3.500
face_050,422.385,2.372
q1_050,425.462,3.500
face_000,432.295,2.526
q1_000,436.064,3.500
prompt,443.551,5.000
face_100,448.551,2.115
q1_100,451.833,3.500
face_000,460.192,2.167
q1_000,462.910,3.500
face_075,468.000,2.731
q1_075,471.513,3.500
face_050,477.692,3.295
q1_050,482.026,3.500
face_025,490.603,1.500
q1_025,492.910,3.500
prompt,504.538,5.000
face_000,509.538,2.987
q0_000,514.000,3.500
face_025,518.872,3.038
q0_025,522.872,3.500
face_050,532.974,3.500
q0_050,537.051,3.500
face_100,546.936,2.218
q0_100,549.833,3.500
face_075,556.885,2.064
q0_075,559.474,3.500
