event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.705
q1_075,62.487,3.500
face_100,72.372,2.885
q1_100,76.449,3.500
face_000,85.897,1.756
q1_000,89.103,3.500
face_025,96.808,2.115
q1_025,99.577,3.500
face_050,104.231,2.987
q1_050,108.256,3.500
prompt,114.872,5.000
face_025,119.872,1.808
q0_025,122.923,3.500
face_000,133.026,3.295
q0_000,137.641,3.500
face_100,148.615,2.321
q0_100,151.692,3.500
face_075,162.885,2.833
q0_075,166.269,3.500
face_050,172.013,1.603
q0_050,175.090,3.500
prompt,179.526,5.000
face_000,184.526,2.423
q0_000,188.346,3.500
face_050,198.013,3.346
q0_050,202.577,3.500
face_075,208.974,2.731
q0_075,212.692,3.500
face_100,223.449,3.141
q0_100,227.936,3.500
face_025,238.256,2.372
q0_025,241.308,3.500
prompt,249.885,5.000
face_050,254.885,3.038
q1_050,258.654,3.500
face_000,267.885,2.936
q1_000,271.679,3.500
face_100,283.308,3.500
q1_100,287.744,3.500
face_025,294.577,3.397
q1_025,298.936,3.500
face_075,305.987,2.679
q1_075,309.551,3.500
prompt,315.077,5.000
face_100,320.077,1.859
q0_100,322.513,3.500
face_025,334.359,2.167
q0_025,337.897,3.500
face_050,341.897,1.500
q0_050,343.897,3.500
face_000,349.205,2.526
q0_000,352.795,3.500
face_075,357.667,3.449
q0_075,362.128,3.500
prompt,374.192,5.000
face_050,379.192,1.962
q1_050,382.654,3.500
face_075,391.667,3.090
q1_075,396.026,3.500
face_000,404.167,2.064
q1_000,407.372,3.500
face_100,418.782,1.910
q1_100,421.295,3.500
face_025,430.090,2.577
q1_025,433.962,3.500
prompt,441.231,5.000
face_025,446.231,2.628
q0_025,449.487,3.500
face_000,461.769,2.013
q0_000,464.487,3.500
face_050,471.974,2.269
q0_050,475.154,3.500
face_075,481.333,1.654
q0_075,484.410,3.500
face_100,496.910,3.192
q0_100,501.218,3.500
prompt,505.436,5.000
face_025,510.436,2.218
q1_025,513.487,3.500
face_100,519.449,1.551
q1_100,522.167,3.500
face_050,532.705,2.782
q1_050,536.577,3.500
face_000,541.667,3.244
q1_000,545.436,3.500
face_075,553.795,2.474
q1_075,557.077,3.500
