event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.936
q0_100,63.744,3.500
face_050,71.449,3.090
q0_050,75.218,3.500
face_025,86.192,2.833
q0_025,89.962,3.500
face_075,95.487,1.808
q0_075,98.128,3.500
face_000,103.218,2.731
q0_000,107.167,3.500
prompt,114.654,5.000
face_075,119.654,2.013
q1_075,122.731,3.500
face_100,131.526,3.449
q1_100,135.551,3.500
face_050,146.744,3.295
q1_050,151.359,3.500
face_000,159.500,3.192
q1_000,163.936,3.500
face_025,167.936,2.628
q1_025,171.090,3.500
prompt,180.538,5.000
face_100,185.538,2.474
q1_100,188.667,3.500
face_000,198.769,2.423
q1_000,202.538,3.500
face_050,210.897,2.987
q1_050,214.615,3.500
face_025,225.372,1.859
q1_025,228.013,3.500
face_075,232.667,3.244
q1_075,237.308,3.500
prompt,244.577,5.000
face_050,249.577,2.218
q0_050,252.295,3.500
face_075,261.962,1.500
q0_075,264.577,3.500
face_025,269.885,2.372
q0_025,273.167,3.500
face_100,285.667,2.526
q0_100,288.795,3.500
face_000,299.333,2.679
q0_000,303.179,3.500
prompt,309.795,5.000
face_075,314.795,1.705
q0_075,317.769,3.500
face_050,322.641,2.577
q0_050,325.923,3.500
face_100,334.500,2.115
q0_100,338.064,3.500
face_000,344.897,1.551
q0_000,347.205,3.500
face_025,358.615,1.910
q0_025,362.000,3.500
prompt,367.962,5.000
face_025,372.962,3.141
q1_025,376.731,3.500
face_075,381.167,1.603
q1_075,384.141,3.500
face_050,395.987,2.064
q1_050,399.346,3.500
face_100,405.744,3.038
q1_100,409.667,3.500
face_000,419.551,2.269
q1_000,422.859,3.500
prompt,432.090,5.000
face_050,437.090,1.756
q1_050,439.808,3.500
face_025,451.436,2.167
q1_025,454.744,3.500
face_000,460.487,3.346
q1_000,464.385,3.500
face_100,476.667,3.500
q1_100,481.154,3.500
face_075,493.218,2.782
q1_075,497.423,3.500
prompt,505.346,5.000
face_025,510.346,2.321
q0_025,513.859,3.500
face_100,520.910,1.962
q0_100,524.372,3.500
face_050,533.385,3.397
q0_050,537.872,3.500
face_000,542.090,2.885
q0_000,545.833,3.500
face_075,552.013,1.654
q0_075,554.679,3.500
