event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.782
q0_075,64.051,3.500
face_025,73.282,1.808
q0_025,76.487,3.500
face_000,80.487,2.731
q0_000,84.000,3.500
face_050,90.615,2.474
q0_050,94.179,3.500
face_100,103.192,3.397
q0_100,108.038,3.500
prompt,115.526,5.000
face_025,120.526,2.936
q1_025,124.269,3.500
face_050,130.013,2.372
q1_050,133.500,3.500
face_100,144.474,2.115
q1_100,147.526,3.500
face_000,154.359,1.500
q1_000,157.077,3.500
face_075,161.949,1.551
q1_075,164.231,3.500
prompt,172.154,5.000
face_100,177.154,2.987
q1_100,181.615,3.500
face_075,193.897,3.141
q1_075,197.744,3.500
face_000,203.923,2.064
q1_000,207.333,3.500
face_025,219.833,1.910
q1_025,222.731,3.500
face_050,231.090,2.269
q1_050,233.859,3.500
prompt,239.385,5.000
face_100,244.385,2.013
q0_100,247.897,3.500
face_050,259.090,2.577
q0_050,262.269,3.500
face_075,266.705,1.705
q0_075,269.167,3.500
face_025,279.269,1.859
q0_025,282.551,3.500
face_000,293.090,3.090
q0_000,297.090,3.500
prompt,306.756,5.000
face_100,311.756,2.628
q1_100,315.526,3.500
face_025,320.615,3.500
q1_025,325.410,3.500
face_075,334.205,2.679
q1_075,337.462,3.500
face_050,346.038,2.526
q1_050,349.885,3.500
face_000,356.936,3.192
q1_000,360.808,3.500
prompt,368.077,5.000
face_000,373.077,1.962
q0_000,375.923,3.500
face_050,383.628,2.423
q0_050,386.885,3.500
face_075,397.641,1.756
q0_075,400.564,3.500
face_100,412.628,2.167
q0_100,415.808,3.500
face_025,423.949,1.603
q0_025,426.615,3.500
prompt,438.244,5.000
face_025,443.244,2.218
q1_025,445.987,3.500
face_075,455.872,3.449
q1_075,460.359,3.500
face_000,464.577,1.654
q1_000,467.603,3.500
face_050,477.051,3.295
q1_050,480.897,3.500
face_100,492.308,3.346
q1_100,496.846,3.500
prompt,503.244,5.000
face_050,508.244,3.038
q0_050,512.141,3.500
face_100,522.462,2.833
q0_100,526.538,3.500
face_000,532.500,2.885
q0_000,536.038,3.500
face_075,547.885,2.321
q0_075,551.167,3.500
face_025,555.821,3.244
q0_025,559.692,3.500
