event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.397
q1_050,64.744,3.500
face_025,73.756,3.192
q1_025,78.423,3.500
face_100,86.564,2.577
q1_100,90.410,3.500
face_000,95.936,2.064
q1_000,99.218,3.500
face_075,103.654,2.013
q1_075,106.756,3.500
prompt,116.641,5.000
face_075,121.641,2.321
q0_075,124.974,3.500
face_025,131.808,3.141
q0_025,135.603,3.500
face_050,143.308,2.526
q0_050,146.513,3.500
face_000,152.256,2.269
q0_000,155.692,3.500
face_100,166.449,2.167
q0_100,169.654,3.500
prompt,180.192,5.000
face_000,185.192,1.705
q0_000,187.654,3.500
face_025,195.577,2.423
q0_025,198.551,3.500
face_100,208.872,2.115
q0_100,211.718,3.500
face_050,222.910,3.449
q0_050,226.885,3.500
face_075,239.385,2.987
q0_075,243.231,3.500
prompt,249.628,5.000
face_100,254.628,3.090
q1_100,258.679,3.500
face_025,268.782,2.474
q1_025,272.064,3.500
face_075,283.038,2.628
q1_075,287.064,3.500
face_050,295.641,3.038
q1_050,300.000,3.500
face_000,308.359,1.910
q1_000,311.641,3.500
prompt,320.872,5.000
face_100,325.872,2.885
q1_100,329.590,3.500
face_025,336.859,1.859
q1_025,339.859,3.500
face_075,351.269,3.295
q1_075,355.064,3.500
face_050,363.859,2.218
q1_050,366.859,3.500
face_000,374.346,3.244
q1_000,378.885,3.500
prompt,383.538,5.000
face_100,388.538,2.833
q0_100,392.282,3.500
face_025,399.333,2.731
q0_025,403.308,3.500
face_000,408.615,1.654
q0_000,411.154,3.500
face_050,416.026,1.603
q0_050,419.051,3.500
face_075,425.667,2.936
q0_075,429.718,3.500
prompt,442.000,5.000
face_100,447.000,3.346
q0_100,451.333,3.500
face_050,455.551,1.756
q0_050,458.756,3.500
face_025,464.718,2.679
q0_025,468.590,3.500
face_000,480.436,1.962
q0_000,483.897,3.500
face_075,495.962,2.372
q0_075,499.397,3.500
prompt,503.397,5.000
face_050,508.397,1.500
q1_050,510.500,3.500
face_000,522.128,2.782
q1_000,525.538,3.500
face_025,531.718,3.500
q1_025,536.154,3.500
face_100,545.603,1.551
q1_100,547.859,3.500
face_075,557.526,1.808
q1_075,559.910,3.500
