event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.474
q0_075,63.051,3.500
face_000,69.231,2.526
q0_000,72.462,3.500
face_050,79.513,3.038
q0_050,84.000,3.500
face_025,93.885,1.962
q0_025,97.321,3.500
face_100,104.154,1.859
q0_100,107.436,3.500
prompt,112.090,5.000
face_050,117.090,2.731
q1_050,121.090,3.500
face_025,133.372,2.577
q1_025,137.295,3.500
face_000,146.962,1.756
q1_000,150.038,3.500
face_075,157.744,1.500
q1_075,160.333,3.500
face_100,164.769,2.218
q1_100,168.231,3.500
prompt,175.500,5.000
face_000,180.500,3.500
q1_000,184.731,3.500
face_050,188.731,2.321
q1_050,192.064,3.500
face_025,204.564,2.115
q1_025,207.179,3.500
face_075,219.026,1.654
q1_075,221.308,3.500
face_100,227.269,3.244
q1_100,231.628,3.500
prompt,242.385,5.000
face_100,247.385,3.141
q0_100,251.692,3.500
face_000,256.564,3.397
q0_000,260.564,3.500
face_025,267.179,2.833
q0_025,271.051,3.500
face_075,276.577,2.782
q0_075,280.218,3.500
face_050,291.410,2.679
q0_050,294.923,3.500
prompt,300.667,5.000
face_000,305.667,1.603
q0_000,307.821,3.500
face_100,317.051,3.346
q0_100,321.179,3.500
face_025,330.628,1.551
q0_025,332.987,3.500
face_050,338.295,3.192
q0_050,342.474,3.500
face_075,352.577,3.090
q0_075,356.731,3.500
prompt,364.654,5.000
face_025,369.654,2.987
q1_025,373.167,3.500
face_050,380.654,2.013
q1_050,384.167,3.500
face_075,392.744,1.808
q1_075,395.308,3.500
face_000,404.103,3.449
q1_000,408.436,3.500
face_100,419.846,2.423
q1_100,423.410,3.500
prompt,431.769,5.000
face_100,436.769,2.885
q1_100,440.308,3.500
face_050,446.705,3.295
q1_050,451.372,3.500
face_025,463.000,2.628
q1_025,466.846,3.500
face_075,477.167,1.705
q1_075,479.782,3.500
face_000,484.000,1.910
q1_000,486.846,3.500
prompt,495.859,5.000
face_075,500.859,2.936
q0_075,504.987,3.500
face_000,515.526,2.167
q0_000,518.372,3.500
face_100,523.462,2.372
q0_100,527.128,3.500
face_025,538.103,2.269
q0_025,541.333,3.500
face_050,553.397,2.064
q0_050,556.859,3.500
