event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.936
q1_075,63.923,3.500
face_050,71.192,2.167
q1_050,74.372,3.500
face_000,78.808,2.321
q1_000,82.244,3.500
face_025,90.603,2.782
q1_025,94.321,3.500
face_100,104.423,2.885
q1_100,108.705,3.500
prompt,117.936,5.000
face_100,122.936,1.756
q0_100,126.192,3.500
face_025,134.115,1.551
q0_025,136.628,3.500
face_000,140.628,1.603
q0_000,142.885,3.500
face_050,154.949,3.449
q0_050,158.949,3.500
face_075,169.487,3.295
q0_075,174.051,3.500
prompt,185.026,5.000
face_050,190.026,2.628
q1_050,193.179,3.500
face_075,203.936,2.731
q1_075,207.526,3.500
face_000,212.615,1.500
q1_000,215.410,3.500
face_025,225.077,1.705
q1_025,227.949,3.500
face_100,232.603,2.218
q1_100,235.577,3.500
prompt,242.192,5.000
face_050,247.192,3.346
q0_050,251.987,3.500
face_000,257.949,2.577
q0_000,261.564,3.500
face_025,268.615,1.962
q0_025,271.179,3.500
face_100,276.487,2.679
q0_100,279.872,3.500
face_075,286.051,2.987
q0_075,289.718,3.500
prompt,296.115,5.000
face_050,301.115,1.808
q0_050,303.423,3.500
face_025,308.949,2.013
q0_025,312.051,3.500
face_100,323.462,3.192
q0_100,328.000,3.500
face_075,340.282,1.654
q0_075,343.154,3.500
face_000,350.859,3.397
q0_000,354.987,3.500
prompt,366.615,5.000
face_000,371.615,2.064
q1_000,374.256,3.500
face_050,383.051,1.910
q1_050,386.026,3.500
face_075,395.910,2.474
q1_075,399.628,3.500
face_025,406.462,3.141
q1_025,410.487,3.500
face_100,419.500,3.038
q1_100,423.321,3.500
prompt,433.641,5.000
face_050,438.641,3.500
q0_050,443.051,3.500
face_000,447.269,2.115
q0_000,450.859,3.500
face_025,455.731,2.269
q0_025,459.321,3.500
face_075,470.513,3.244
q0_075,475.179,3.500
face_100,480.923,1.859
q0_100,483.974,3.500
prompt,495.821,5.000
face_075,500.821,3.090
q1_075,504.718,3.500
face_000,512.859,2.372
q1_000,515.859,3.500
face_050,525.308,2.833
q1_050,529.282,3.500
face_025,541.782,2.423
q1_025,545.038,3.500
face_100,553.615,2.526
q1_100,557.513,3.500
