event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.167
q1_075,62.897,3.500
face_000,72.564,1.859
q1_000,75.179,3.500
face_025,82.667,2.372
q1_025,86.385,3.500
face_100,97.577,1.551
q1_100,99.705,3.500
face_050,111.769,2.987
q1_050,115.795,3.500
prompt,123.718,5.000
face_000,128.718,1.756
q0_000,131.641,3.500
face_075,136.077,3.090
q0_075,139.846,3.500
face_025,152.128,1.808
q0_025,155.154,3.500
face_050,164.603,2.936
q0_050,168.064,3.500
face_100,179.038,3.141
q0_100,183.372,3.500
prompt,187.372,5.000
face_025,192.372,1.500
q1_025,195.115,3.500
face_050,205.872,3.449
q1_050,210.615,3.500
face_000,215.269,2.013
q1_000,218.295,3.500
face_075,224.910,1.654
q1_075,227.628,3.500
face_100,240.128,3.038
q1_100,244.282,3.500
prompt,251.115,5.000
face_100,256.115,2.833
q0_100,260.397,3.500
face_075,268.538,2.679
q0_075,272.128,3.500
face_050,277.872,1.910
q0_050,280.590,3.500
face_000,292.000,3.192
q0_000,296.077,3.500
face_025,302.038,2.218
q0_025,305.038,3.500
prompt,310.346,5.000
face_075,315.346,2.885
q1_075,319.090,3.500
face_000,323.962,1.962
q1_000,326.526,3.500
face_025,338.372,2.064
q1_025,341.833,3.500
face_100,348.231,2.782
q1_100,351.513,3.500
face_050,361.833,2.731
q1_050,365.500,3.500
prompt,375.603,5.000
face_000,380.603,2.115
q0_000,383.859,3.500
face_075,393.744,2.628
q0_075,397.692,3.500
face_050,408.231,2.474
q0_050,412.205,3.500
face_025,417.731,3.500
q0_025,422.654,3.500
face_100,427.744,3.244
q0_100,432.077,3.500
prompt,438.256,5.000
face_075,443.256,2.526
q0_075,447.154,3.500
face_025,455.513,1.603
q0_025,458.385,3.500
face_000,466.962,3.397
q0_000,470.987,3.500
face_050,482.615,2.321
q0_050,485.923,3.500
face_100,494.718,3.346
q0_100,499.538,3.500
prompt,507.244,5.000
face_050,512.244,1.705
q1_050,514.654,3.500
face_025,521.923,2.423
q1_025,524.897,3.500
face_000,531.949,3.295
q1_000,536.205,3.500
face_075,540.423,2.269
q1_075,543.346,3.500
face_100,552.359,2.577
q1_100,555.769,3.500
